#,Team,Name,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls
424,,Taylor Gardner-Hickman,0.13,0,50,51.37,0.35,0.74
425,,Hannibal Mejbri,0.26,0,23.68,43.52,1.42,1.21
426,,Benjamin Tetteh,0.07,0.07,43.28,43.38,0.73,0.87
427,,Ben Jackson,0.11,0,28.57,50.5,0.95,0.32
428,,Jake Livermore,0.12,0,30.77,35.94,0.12,0.76
429,,Sam McCallum,0.13,0.04,58,55.56,0.83,0.57
430,,Joe Lumley,0.15,0,86.67,72.41,0.15,0.02
431,,Jordan Amissah,0,0,0,0,0,0
432,,Jonathan Tomkinson,0,0,100,100,0,0
433,,Coniah Boyce-Clarke,0,0,0,0,0,0
434,,Vontae Daley-Campbell,0,0,0,33.33,0,1
435,,Chris Sze,0,0,0,50,2,2
436,,Sam Cosgrove,0,0,50,50,0,0
437,,Jonathan Rowe,0,0,0,50,0,1
438,,CJ Egan-Riley,0,0,33.33,25,0,0.33
439,,Dominic Thompson,0.25,0.04,60,57,0.68,0.71
440,,Nathan Broadhead,0,0,19.35,35.78,0.27,0.41
441,,Tobias Figueiredo,0.18,0,66.29,61.7,0.41,0.64
442,,Cohen Bramall,0.18,0.03,55.17,49.02,0.31,0.77
443,,Nick Powell,0.12,0,45.22,43.72,1,1.16
444,,Kyle Naughton,0.08,0,63.33,53.92,0.68,0.4
445,,Xavier Simons,0,0,50,52.94,0.17,0.33
446,,Chris Martin,0.06,0,45.13,41.08,0.55,0.73
447,,Onel Hernández,0.13,0,33.33,47,0.87,0.79
448,,Duncan Watmore,0,0,28.57,35.94,0.78,0.46
449,,Tyrese Fornah,0.09,0,51.43,47.49,0.23,0.43
450,,Ethan Laird,0.13,0,51.02,52.79,1.78,0.69
451,,Tendayi Darikwa,0.22,0,50,58.37,0.51,0.35
452,,Vitinho,0.03,0,44.68,45.67,0.74,0.63
453,,Ashley Fletcher,0,0,41.43,42.86,0.81,1
454,,Marc Bola,0.12,0,73.08,45.56,0.16,0.56
455,,Andy Yiadom,0.34,0,51.94,56.1,2.05,1.44
456,,James Husband,0.1,0,56.52,55.06,0.72,0.62
457,,Jacob Brown,0.24,0,38.27,40.26,1.55,1.47
458,,Liam Gibbs,0.15,0,40,45.14,0.15,0.56
459,,Harry Clarke,0.17,0,53.85,48.32,0.44,1.11
460,,Faustino Anjorin,0,0,28.57,37.14,0.5,0.5
461,,Richard Wood,0.07,0,63.11,58.01,0.36,0.68
462,,Mario Gaspar,0.13,0,39.29,45.59,0.13,0.84
463,,Oliver Turton,0,0,49.02,61.29,0.56,0.17
464,,Allan Campbell,0.12,0,30.77,40,0.52,1.12
465,,William Boyle,0.13,0.06,65.08,60.64,0.38,0.88
466,,Jack Burroughs,0.08,0,27.27,51.72,0.67,0.25
467,,Cauley Woodrow,0.11,0,41.67,39.61,0.37,0.7
468,,Matthew Sorinola,0.21,0,26.09,43,1.17,1.21
469,,Fankaty Dabo,0.22,0,60,52.49,0.63,0.52
470,,Nathan Baxter,0.08,0,100,80,0,0.08
471,,Callum Lang,0.14,0,35,41.79,2.06,1.46
472,,Rhian Brewster,0.06,0,36.36,46.99,0.56,0.19
473,,Callum Connolly,0.22,0.02,60.11,54.17,1.05,1.41
474,,Brandon Thomas-Asante,0.06,0,32.35,36.22,1.12,1.09
475,,Jordan Cousins,0,0,50,55.32,0.7,0.6
476,,Troy Parrott,0.06,0,37.62,43.59,1.41,0.84
477,,Jamie Lindsay,0.06,0,41.67,47.78,0.61,0.78
478,,Bradley Dack,0.04,0,25,35,0.22,0.33
479,,Kelvin Ehibhatiomhan,0.13,0,34.48,37.25,0.38,0.38
480,,Dimitrios Pelkas,0.23,0,23.08,42.31,0.5,0.92
481,,Thomas Sang,0,0,61.54,65,0.22,0.11
482,,Gavin Whyte,0.07,0,28.57,48.72,0.5,0.21
483,,Curtis Tilt,0.31,0,65.38,63.38,1.54,1.19
484,,Michael Obafemi,0.19,0,15.79,30,0.23,0.23
485,,Tariqe Fosu-Henry,0.1,0,40.23,45.25,1.05,0.72
486,,Martyn Waghorn,0.08,0,20,32.03,0.54,0.63
487,,Ryan Woods,0.25,0,38.89,40.77,0.43,0.93
488,,Ben Woodburn,0.08,0,35.9,46.6,0.58,0.66
489,,D'Margio Wright-Phillips,0,0,0,14.29,0.14,0.29
490,,Milot Rashica,0,0,0,54.55,1.75,0
491,,Niels Nkounkou,0.28,0,45.95,50.28,0.39,1.06
492,,Charlie Goode,0,0,100,100,1.5,0
493,,Joseph Johnson,0,0,0,50,0.5,0
494,,Liam Roberts,0.25,0,100,100,0,0
495,,Todd Kane,0,0,40,48.57,0.33,0.11
496,,George Tanner,0.08,0.04,55.84,54.88,0.81,0.62
497,,Ryan Nyambe,0.1,0,52.11,57.08,0.52,0.39
498,,Ben Wiles,0.15,0,35.71,43.3,0.93,0.44
499,,Andy Rinomhota,0.1,0,34.72,53.02,1.31,0.82
500,,Josh Magennis,0.14,0,49.74,46.01,0.5,0.86
501,,Adetayo Edun,0,0,40,53.57,0.38,0.38
502,,Harry Souttar,0.57,0,82.35,62.86,0.57,2.14
503,,Bambo Diaby,0.12,0.06,62.9,56.88,0.53,0.65
504,,Édouard Michut,0.13,0,35.29,55.29,1.29,0.63
505,,Callum Wright,0.1,0,53.85,44.64,0,0.6
506,,Rarmani Edmonds-Green,0,0,51.85,59.79,0.47,0.27
507,,Emmanuel Longelo,0.13,0,32.43,44.63,0.78,0.65
508,,Jay Matete,0.5,0,22.22,41.3,0.25,1.25
509,,Gary Gardner,0,0,73.33,64.71,0.38,0.63
510,,Rhys Williams,0.12,0,53.85,53.75,0.12,0.41
511,,Patrick Jones,0.17,0,0,31.43,0.67,0.33
512,,Kortney Hause,0,0,62.5,56.52,0.33,1
513,,Abu Kamara,0,0,75,43.75,0,1.33
514,,Darko Churlinov,0,0,77.78,53.13,0.57,0.57
515,,Macauley Bonne,0,0,30.77,47.06,0.25,0
516,,Sheyi Ojo,0.08,0,34.15,48.35,1.28,0.47
517,,Harry Cornick,0.08,0,21.57,30.82,0.33,0.42
518,,Jeff Hendrick,0.07,0,58.46,48.88,0.42,0.44
519,,Ben Amos,0.07,0,87.5,75,0.21,0.03
520,,Mahlon Romeo,0.12,0,56.86,54.12,1.18,0.79
521,,Abdul Baba Rahman,0.28,0,57.89,55.07,0.44,0.61
522,,Thelo Aasgaard,0.02,0,48.33,50.26,0.71,0.37
523,,Tom Rogić,0.1,0,20,45.83,0.4,0.25
524,,Liam Bridcutt,0,0,33.33,41.67,0.25,0.5
525,,Sam Clucas,0,0,33.33,41.54,0.17,0.58
526,,Harry Vaughan,0.2,0,50,44.19,2,1.2
527,,Luke Freeman,0.08,0,20.83,38.73,0.65,0.62
528,,Adam Reach,0,0,75,56.1,0.39,0.11
529,,CJ Hamilton,0,0,33.33,43.4,0.49,0.15
530,,Adam Idah,0.12,0,33.33,34.38,0.32,0.6
531,,Jon Russell,0.14,0,66.67,57.45,0.43,1
532,,Billy Sharp,0.13,0,34.33,38.6,0.68,0.53
533,,Albert Adomah,0.05,0,24.44,42.04,0.34,0.34
534,,Liam Kelly,0.1,0,62.5,42.86,0.3,0.9
535,,Han-Noah Massengo,0.2,0,75,57.14,0.9,0.5
536,,Graeme Shinnie,0.32,0,57.89,56.74,1,1.05
537,,Benik Afobe,0.05,0,37.37,39.6,0.47,0.42
538,,Sonny Carey,0.03,0.03,21.35,38.26,0.76,0.43
539,,Ryan Longman,0.05,0,46.43,41.96,0.35,0.81
540,,Andy Lyons,0.06,0,41.56,46.51,1.18,0.65
541,,Daniel Jebbison,0.06,0,25.53,34.69,0.81,0.44
542,,Greg Docherty,0.03,0,43.33,41.94,0.43,0.54
543,,Kaine Kesler-Hayden,0,0,38.71,50.55,1.14,0.21
544,,Samuel Bastien,0,0,36.84,40.82,0.11,0.22
545,,Brahima Diarra,0.1,0,25,42.62,0.95,0.55
546,,Anthony Knockaert,0.2,0,22.22,31.25,0.2,0.2
547,,Aidomo Emakhu,0,0,50,66.67,0,0
548,,Elijah Dixon-Bonner,0,0,0,100,2,0
549,,Mallik Wilks,0,0,50,40,1,2
550,,Harry Wood,0,0,0,100,0,0
551,,Ryan Stirk,0,0,0,100,0,0
552,,Kyron Gordon,0,0,50,50,0,0
553,,Pharrell Willis,0,0,0,50,0,0
554,,Stephen Humphrys,0,0,33.33,20,0,0.5
555,,Matthew Pollock,0,0,78.57,77.78,0,0.33
556,,Matthew Virtue-Thick,0,0,33.33,50,1,1
557,,Sonny Finch,0,0,0,100,0.33,0
558,,Randell Williams,0.14,0,46.67,52.78,0.29,0.43
559,,Josh Williams,0.14,0,33.33,44.44,0.14,1.14
560,,Steven Caulker,0.33,0,55.17,50.98,0.33,0.56
561,,Jamie Shackleton,0.03,0,17.65,46.76,0.36,0.39
562,,Tyler Walker,0.06,0,30.23,31.17,0.44,0.61
563,,Jaheim Headley,0.18,0,44.83,48.94,1.18,0.73
564,,Cameron Jerome,0.05,0,48.15,43.9,0.1,0.24
565,,Anfernee Dijksteel,0.1,0.05,51.85,57.52,0.75,0.45
566,,Ian Carlo Poveda,0.08,0,40,46.37,1,0.38
567,,Jamal Lowe,0.25,0,28.57,33.54,0.75,1.2
568,,Jobe Bellingham,0.05,0,41.18,48.96,0.36,0.27
569,,Alfie Chang,0.15,0,57.14,46.51,0.08,0.38
570,,Josh Wilson-Esbrand,0.07,0.07,37.5,45.95,0.79,0.93
571,,Joseph Hungbo,0,0,20.83,39.13,0.95,0.29
572,,Yáser Asprilla,0.11,0,37.78,39.35,0.38,0.84
573,,Jamie McCart,0,0,80,80.95,0.14,0
574,,Tom Pearce,0.08,0,44.44,55.88,0.62,0.15
575,,Britt Assombalonga,0,0,25,26.67,0.45,0.36
576,,Isaak Davies,0,0,6.25,31.43,0.2,0.1
577,,Tom Dele-Bashiru,0,0,0,41.67,1.17,0.5
578,,Jack Vale,0.13,0,23.91,32.08,0.33,0.6
579,,Morgan Whittaker,0,0,25,33.93,0.27,0.47
580,,Elijah Adebayo,0.21,0,44.78,35.78,1.12,1.52
581,,Henrique Araújo,0,0,30.77,33.33,0.38,0.88
582,,Rubin Colwill,0.05,0,33.33,40.63,0.4,0.55
583,,Mamadi Camara,0,0,25,38.46,0.2,0.2
584,,Jake Beesley,0.2,0,68,53.19,0.8,1
585,,Scott High,0.05,0,46.67,50,0.32,0.5
586,,Ashley Phillips,0.13,0,45.83,47.22,0.13,0.38
587,,Peter Kioso,0,0,41.18,50.94,0.4,0.2
588,,Abdoullah Ba,0.04,0,64.29,43.81,0.44,0.56
589,,Pierre Ekwah,0.07,0,15.79,40.63,0.5,0.43
590,,Taylor Richards,0.13,0,75,53.19,0.4,0.27
591,,Joseph Anderson,0,0,0,100,0,0
592,,Dan Gosling,0,0,36.11,42.2,0.53,0.41
593,,Mark Harris,0.14,0,16.22,28.8,0.37,1.06
594,,Leo Fuhr Hjelde,0.38,0,50,48.75,0.38,0.92
595,,Bersant Celina,0,0,40,35.71,0.33,0.17
596,,Shayne Lavery,0.07,0.04,24.24,40.65,1.22,0.85
597,,David Kasumu,0.24,0.03,35.94,45.51,1.03,1.27
598,,Luke Amos,0.29,0,48.39,44.55,0.33,0.57
599,,Karlan Grant,0.03,0,21.5,31.28,0.77,0.35
600,,George Hall,0,0,19.23,35.52,0.43,0.6
601,,Leandro Bacuna,0.21,0,56.25,44.83,0.36,0.93
602,,Sean Maguire,0,0,39.53,42.05,0.47,0.29
603,,Marquinhos,0,0.09,35.71,33.71,0.82,0.91
604,,Nicholas Bilokapic,0,0,100,100,0.17,0
605,,Niko Hämäläinen,0,0,0,33.33,0.5,0.5
606,,Gwion Edwards,0,0,0,58.33,1,1
607,,Liam Moore,0,0,50,50,0,0
608,,Christos Tzolis,0,0,38.46,38.64,0.15,0.46
609,,Jordan James,0.09,0,30,46.15,0.39,0.64
610,,Anis Mehmeti,0.13,0,26.32,35.61,0.47,1.27
611,,Anthony Scully,0,0,100,53.33,0.4,0
612,,Max Watters,0,0,8.33,16.28,0.09,0.55
613,,Conor Washington,0.03,0,11.76,19.28,0.26,0.69
614,,Andre Dozzell,0.11,0,26.83,36.25,0.17,0.83
615,,Jamie Jones,0,0,87.5,83.33,0.18,0
616,,Joshua Onomah,0.08,0,27.78,41.43,0.31,0.54
617,,Emre Tezgel,0,0,50,50,0.33,0.33
618,,Elliot Thorpe,0,0,0,20,0.33,0
619,,Oliver Arblaster,0,0,0,60,0.25,0
620,,Connor Mahoney,0.22,0,75,48,0.11,0.22
621,,Scott Dann,0.15,0,50,45.24,0.08,0.38
622,,Sinclair Armstrong,0.18,0,27.59,32.91,0.64,0.55
623,,Liam Delap,0.22,0,33.87,32.37,1.05,1.65
624,,Reda Khadra,0,0,21.43,34.38,0.48,0.31
625,,Allahyar Sayyadmanesh,0.21,0,46.55,40.28,0.58,1.79
626,,Harry Leonard,0,0,0,12.5,0,0
627,,Jak Alnwick,0,0.25,0,66.67,0.5,0.25
628,,George Evans,0,0,100,80,0.18,0.09
629,,Malcolm Ebiowei,0.17,0,33.33,44.19,0.92,0.58
630,,Brooke Norton-Cuffy,0.2,0,37.76,44.12,0.49,0.61
631,,Matthew Hoppe,0,0,0,22.73,0,0.67
632,,Vaughn Covil,0,0,16.67,35.29,0.17,0.17
633,,Omar Taylor-Clarke,0.17,0,37.5,52.63,0.67,0.33
634,,Tom Eaves,0.15,0,44.19,34.64,0.2,1.15
635,,Olamide Shodipo,0,0,17.65,38.57,1,0.73
636,,Shane Long,0.03,0,44.44,37.96,0.57,0.7
637,,Tyler Burey,0.17,0,24,40.31,0.63,0.38
638,,Mason Bennett,0.1,0,40.58,36.49,0.67,0.43
639,,Dilan Markanday,0,0,0,57.14,1,0
640,,Joel Bagan,0,0,100,100,0,0
641,,Adrian Blake,0,0,0,0,0,0
642,,Conor Masterson,0,0,0,0,0,0
643,,Jack Diamond,0,0,0,0,0,0
644,,Ben Hamer,0,0,100,100,0,0
645,,Joe Low,1,0,100,50,0,1
646,,Rico Richards,0,0,0,0,0,0
647,,Michael Adu-Poku,0,0,0,0,0,0
648,,Tate Campbell,0,0,0,100,0,0
649,,Harvey Vale,0,0,0,44.44,1,1
650,,Isaac Olaofe,0,0,50,60,0.5,0
651,,Nelson Abbey,0,0,50,75,0,0
652,,George Thomas,0,0,0,0,0,0
653,,Mikey O'Neill,0,0,0,0,0,0
654,,Bradley Holmes,0,0,16.67,16.67,0,0
655,,Finlay Cross Adair,0,0,33.33,33.33,0,0
656,,Dean Bouzanis,0.2,0,100,100,0.2,0
657,,Sam Bell,0,0,21.25,28.28,0.29,0.25
658,,Fred Onyedinma,0.06,0,54.17,45.71,0.71,0.82
659,,Omar Rekik,0.27,0.09,69.23,53.25,0.64,1.09
660,,Jack Simpson,0.16,0.05,55.26,53.03,0.26,0.74
661,,Tyreece Simpson,0,0,0,12.5,0,0.56
662,,Brandon Fleming,0,0,50,37.5,1,0.75
663,,Dara Costelloe,0,0,50,36.67,0.5,0.25
664,,Isaac Lihadji,0,0,50,38.89,0.17,0.17
665,,Fabio Tavares,0,0,0,19.05,0,0.22
666,,Kelvin Abrefa,0.13,0,40,44.44,0.13,0.38
667,,Miguel Azeez,0,0,50,50,1.5,0.5
668,,Reyes Cleary,0,0,50,18.18,0.5,1
669,,Michael Craig,0,0,0,0,0,0.5
670,,Tom Sparrow,0,0,0,30,0,0.5
671,,Finley Stevens,0,0,40,41.67,0.4,0
672,,Jake Garrett,0.13,0.13,10,47.27,1.75,0.75
673,,Kane Wilson,0,0,0,35,0.8,0.2
674,,Osman Kakay,0.1,0,37.5,44.27,0.62,0.57
675,,Romain Esse,0,0,27.27,37.74,0.25,0.33
676,,Armstrong Oko-Flex,0.15,0,0,47.5,0.62,0.62
677,,Leon Dajaku,0,0,0,20,0.1,0.4
678,,Domingos Quina,0.25,0.13,28.57,32.81,0.88,1.25
679,,Rey Manaj,0.17,0,16.67,31.43,0.67,1
680,,Florian Kamberi,0,0,0,0,0,1
681,,Abdi Sharif,0,0,0,25,1,0
682,,Tony Springett,0,0,0,33.33,0,0
683,,Josh Coburn,0,0,0,33.33,1,0
684,,Jack Senga-Ngoyi,0,0,50,50,1,1
685,,William Osula,0,0,25,50,0.5,1
686,,Will Jarvis,0,0,50,33.33,0.5,0.5
687,,Jack Grieves,0,0,0,0,0,0.5
688,,Joe Taylor,0,0,11.11,5.88,0,0.8
689,,George Hirst,0.11,0,26.67,33.33,0.44,0.78
690,,Jonathan Leko,0,0,50,43.48,0.38,0.13
691,,Joe Bennett,0.2,0.07,65,60.66,0.47,0.4
692,,Ryan Howley,0.25,0,63.64,40.54,0.75,1
693,,Andy Cannon,0,0,50,29.41,0,0.4
694,,Charles Ondo,0.5,0,0,0,0,0.5
695,,Doğukan Sinik,0.17,0,40,34.38,0.33,0.67
696,,David Button,0.08,0,50,50,0.08,0.08
697,,Brodie Spencer,0.25,0,50,35.71,0.25,1.25
698,,Harry Isted,0,0,0,100,1,0
699,,Callum Jones,0,0,0,0,0,1
700,,Jili Buyabu,0,0,100,100,0,0
701,,Lewis Leigh,0,0,0,0,0,0
702,,Alex Lankshear,0,0,0,0,0,0
703,,Luke Mbete,0.33,0,44.44,37.5,0,0.5
704,,Cameron Congreve,0,0,0,34.48,0.1,0.2
705,,Grant Ward,0,0,0,10,0.5,0.5
706,,Clinton Mola,0,0,50,44.44,0.25,0.25
707,,Niall Huggins,1,0,0,40,1,1
708,,Joel Holvey,0,0,0,0,0,0
709,,Scott Smith,0,0,0,25,0,1
710,,Simon Moore,0,0,0,0,0,0
711,,Sai Sachdev,0,0,0,0,0,1
712,,Ismaila Cheick Coulibaly,0,0,0,0,0,0
713,,Andre Brooks,0,0,0,0,0,0
714,,Eli King,0,0,0,0,0,0
715,,Mo Faal,0,0,50,50,0,0
716,,Youssef Chentouf,0,0,0,100,0,0
717,,Jacob Slater,0,0,0,0,0,0
718,,Caolan Boyd-Munce,0,0,0,0,0,0
719,,Nathan Lowe,0,0,50,50,0,0
720,,Darnell Fisher,0,0,0,0,0,0
721,,Tom Watson,0,0,0,0,0,0
722,,Jovan Malcolm,0,0,0,0,0,0
723,,Rohan Luthra,0,0,0,0,0,0
724,,Noah Mawene,0,0,0,0,0,0
