Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances
Joaquín Torres,0.11,0.07,52.7,0.96,0.04,0,0.32,0.11,0,0.07,0,0.29,0.07,0.07,15,77.14,5.36,81.4,0,0.04,0,0,0.71,0.04,0.11,0,20,48.47,1.07,0.46,28
Luis Díaz,0.12,0.12,42.25,0.69,0,0,0.73,0.35,0,0.27,0,0.23,0.15,0.19,14.65,77.43,6.04,59.09,0,0,0,0,0.42,0.15,0.23,0.04,43.48,55.19,2.23,1,26
Michael Barrios,0.06,0.18,43.06,1.35,0,0,0.59,0.21,0,0.21,0,0.56,0.24,0.18,12.35,74.76,4.44,60.87,0,0,0,0,0.74,0.06,0.15,0,36.84,41.15,0.62,0.59,34
Thomas Hasal,0,0,100,0,0,0,0,0.06,0,1.12,0,0,0,0,17.76,52.98,1,35.32,2.88,0.24,0.18,0.12,1.29,0.29,0,0,66.67,77.78,0.12,0,17
William Yarbrough,0,0,100,0,0,0,0,0.03,0.06,0.56,0.03,0.06,0,0,23.85,71.39,0.88,42.49,3,0.26,0.29,0.03,1.38,0.21,0.12,0,100,73.33,0.09,0.06,34
Christian Ortíz,0.07,0,42.86,0.8,0,0,0.53,0.13,0,0.13,0,0.53,0.2,0.13,13,74.36,3.2,29.41,0,0,0,0,0.33,0.13,0.27,0,27.78,36.36,0.87,1.4,15
Geoff Cameron,0,0,62.5,0.3,0,0,1.15,1.56,0.04,4,0.04,0.22,0.04,0.04,31.48,79.76,2.44,47.32,0,0.11,0,0,1.19,0.37,0.22,0,54.55,55.83,0.3,0.85,27
Moussa Djitté,0.25,0,42.11,0.9,0,0,0.25,0.05,0,0.3,0,0.15,0.1,0.1,5.15,79.61,1.75,75,0,0,0,0,0.45,0,0,0.05,39.02,37.86,0.5,0.7,20
Aidan Morris,0,0,37.04,0.48,0,0,2.74,0.93,0,0.52,0,1.74,0,0,38.44,88.44,7.78,66.98,0,0.19,0,0,0.63,0.11,0.11,0,40.63,46.69,0.85,1.52,27
Jonathan Bond,0,0,100,0,0,0,0.08,0,0.03,0.83,0.08,0.14,0,0,29.94,73.56,0.36,41.63,2.72,0.22,0.19,0.03,1.33,0.17,0.06,0,100,72.73,0.14,0.03,36
Brandt Bronico,0.03,0.03,55.88,0.65,0,0,2.06,0.94,0.03,1.38,0,1.26,0.03,0.03,46.68,85.13,7.15,60.93,0,0.18,0,0,1.24,0.24,0.21,0,58.49,47.68,0.71,1.79,34
Jack Maher,0.07,0,0,0.18,0.07,0,0.86,0.89,0.04,2.86,0,0.36,0,0,36.11,88.53,1.86,57.14,0,0.18,0,0,0.75,0.14,0.07,0,70,62.6,0.18,0.54,28
Michael Estrada,0.25,0.06,44.44,0.94,0.06,0,0.25,0.13,0,0.25,0,0.44,0.31,0.19,8.69,63.31,2.13,77.78,0,0,0,0,1.13,0.31,0.06,0,42.22,39.09,0.5,0.63,16
Christian Fuchs,0.12,0,75,0.69,0,0,1.38,1.5,0,2.54,0.04,0.92,0.04,0,52.54,80.67,7.12,53.09,0,0.12,0,0,1.12,0.27,0.08,0.08,57.65,47.06,0.08,1.31,26
Danny Leyva,0,0,50,0.42,0,0,1.37,0.68,0,0.42,0,0.58,0,0.05,34.79,86.38,7.84,70.49,0,0.11,0,0,0.79,0.21,0.16,0,52.94,54.84,1.32,1.16,19
Teal Bunbury,0.28,0.17,42.86,1.67,0.11,0,0.11,0.33,0,0.28,0,0.39,0.06,0,10.17,71.58,2.28,55.56,0,0,0,0,0.67,0.11,0.11,0,33.9,32.11,0.56,0.94,18
Emmanuel Boateng,0.07,0.07,61.11,0.52,0,0,0.33,0.22,0,0.19,0,0.15,0.15,0.07,13.3,84.68,4.78,73.33,0,0,0,0,0.67,0.11,0.04,0,35.71,47.54,0.15,0.26,27
Larrys Mabiala,0,0,75,0.24,0,0,0.9,0.71,0,4.24,0.05,0.38,0,0.05,39.95,84.39,3.24,57.58,0,0.14,0,0,0.95,0.24,0.29,0,69.23,58.33,0.62,0.9,21
Kyle Smith,0.07,0,50,0.28,0.03,0,1.52,0.41,0,2.1,0,0.9,0,0,23.55,77.31,3.86,43.01,0,0.1,0,0,0.62,0.14,0.17,0,46,50,0.34,0.76,29
James Marcinkowski,0,0,0,0,0,0,0.06,0.03,0,0.76,0.03,0.12,0,0,26,68.41,0.7,40.13,3.39,0.12,0.18,0,1.64,0.36,0,0,88.89,75,0.06,0,33
Tristan Blackmon,0.04,0,58.33,0.5,0,0,0.96,1.14,0.07,2.79,0,0.18,0,0,40.39,80.64,4.21,44.89,0,0.18,0,0,1.18,0.21,0.18,0,56.45,61.54,0.39,0.5,28
Matheus Rossetto,0,0,73.33,0.54,0,0,1.33,0.54,0,0.79,0,0.67,0,0.04,52.25,91.31,9.21,73.97,0,0,0,0,1.21,0.08,0,0,60,49.3,0.29,0.88,24
Osvaldo Alonso,0,0,100,0.25,0,0,1.25,1,0,1.25,0,2,0,0,58.5,88.03,11.5,55.56,0,0,0,0,1.25,0,0.5,0,40,45,1.5,2,4
Jhohan Romaña,0,0,0,0.2,0,0,0.6,0.6,0,1.6,0,0.1,0,0,21.1,86.26,1.8,66.67,0,0,0,0,0.4,0,0.1,0,72.22,58.33,0.2,0.7,10
Richie Laryea,0,0,56.25,0.1,0,0,1.4,0.7,0,1.2,0,0.3,0.4,0.3,41.4,90.58,12.5,75,0,0.1,0,0,1.5,0.6,0.5,0,33.33,56.88,3.7,1.7,10
Victor Pálsson,0,0,100,1.5,0,0,2.1,0.7,0,2.2,0,0.6,0,0,39.1,77.49,4.6,51.92,0,0.2,0,0,1.6,0.2,0.1,0,47.62,47.37,0.4,1.8,10
Brian Gutierrez,0.06,0.03,55.56,0.82,0,0,0.82,0.21,0,0.21,0,0.33,0.15,0.15,18.33,78.51,6.03,58.18,0,0,0,0,0.61,0.09,0.06,0.03,39.39,49.42,0.76,0.82,33
Carlos Coronel,0,0,0,0,0,0,0,0,0,1.09,0.03,0.09,0,0,24.32,46.8,1.18,28.71,2.26,0.24,0.06,0,1.03,0.18,0.06,0,100,85,0.03,0,34
Felipe Hernández,0.06,0.03,41.67,1.03,0,0.34,0.97,0.88,0,0.36,0,0.42,0.06,0.09,14.24,80.64,5.21,39.47,0,0,0,0,1.03,0.06,0.09,0,20,50.63,1.03,0.79,33
Johan Kappelhof,0.17,0.17,0,0.83,0.17,0,1.33,1.33,0,3.67,0,1,0,0,44.33,86.84,3.33,44.44,0,0,0,0,2,0.17,0,0,56.25,50,0.5,1,6
Jacen Russell-Rowe,0,0.17,40,0.67,0,0,0.5,0.17,0,0,0,0,0.17,0.33,10,66.67,2.67,75,0,0,0,0,0.5,0,0.17,0,22.22,54.17,1,0,6
Corentin Jean,0,0,100,0.67,0,0,0,0,0,0,0,0.33,0,0.33,8.67,84.62,2.67,100,0,0,0,0,1.33,0,0,0,0,40,0.67,0,3
Tyler Miller,0,0,100,0,0,0,0,0,0,0.67,0,0.33,0,0,20.33,65.57,0,43.24,2.67,0,0,0,1,0,0,0,0,50,0,0,3
Jackson Ragen,0,0.09,80,0.26,0,0,0.91,0.57,0.04,3.52,0.04,0.17,0,0,35.96,87.55,2.26,59.7,0,0.13,0,0,0.78,0.09,0.17,0.04,61.4,58.18,0.17,0.83,23
Dairon Asprilla,0.34,0.14,33.33,1.72,0.1,0,0.79,0.45,0,0.45,0,0.72,0.14,0.07,18.69,77.12,5.14,57.89,0,0.07,0,0,0.79,0.28,0.28,0,42.86,40.69,1.41,1.59,29
Ravel Morrison,0.14,0.07,45.45,1.14,0,0,0.79,0.64,0,0.57,0,0.21,0,0,33.5,88.27,5.93,54.84,0,0.14,0,0,1.43,0.14,0.14,0,77.78,67.86,1.07,0.36,14
Erik Hurtado,0.21,0.07,58.33,0.86,0,0,0.14,0,0,0.29,0,0.07,0.07,0,6.64,68.82,1.57,66.67,0,0,0,0,0.14,0.14,0.14,0,36.54,35.87,0.36,0.64,14
Mathieu Choinière,0.07,0.04,45,0.59,0,0,1.33,0.41,0,0.41,0,0.48,0.11,0,26.56,86.33,6.67,70.37,0,0,0,0,0.74,0.07,0.04,0,47.83,53.42,0.81,0.63,27
Ronaldo Cisneros,0.25,0.18,35,1.71,0,0,0.14,0.11,0,0.46,0,0.36,0.04,0.04,11.21,79.94,3.75,72.73,0,0,0,0,0.89,0.18,0.04,0,27.27,26.47,0.14,0.32,28
Erik Holt,0,0.1,50,0.6,0,0,1.2,1,0,2.9,0,0.2,0,0,25.5,76.86,3.9,41.3,0,0.2,0,0,0.6,0.1,0.2,0,43.75,55.26,0.1,0.4,10
Jack Skahan,0.1,0,66.67,0.1,0,0,0,0.1,0,0.1,0,0,0.2,0,5.2,78.85,1.5,50,0,0,0,0,0.3,0.1,0,0,66.67,52.94,0.3,0.3,10
Wilder Cartagena,0,0,0,0.75,0,0,2,0.63,0,0.38,0,0.75,0,0,22.25,85.96,3.5,57.14,0,0,0,0,0.63,0,0.25,0,60,47.83,0.38,1.13,8
Gedion Zelalem,0,0,66.67,0.09,0,0,0.36,0.36,0,0.09,0,0.27,0,0,16.73,88.59,3.27,81.25,0,0,0,0,0.36,0,0.09,0,100,50,0.09,0.18,11
David Ayala,0,0,77.78,0.52,0,0,1.24,0.71,0,0.62,0,0.76,0,0,20.48,86.98,3.86,75.56,0,0,0,0,0.67,0.19,0.14,0,41.18,53.78,0.48,0.67,21
Héber,0.31,0.19,38.46,1.41,0.06,0,0.16,0.06,0,0.34,0,0.31,0.03,0,10.25,75.61,2.66,45.83,0,0.06,0,0,0.63,0.09,0,0,21.43,22.5,0.16,0.34,32
Harrison Afful,0,0,63.64,0.57,0,0,0.62,0.62,0.05,1.29,0,0.38,0,0,42.38,87.87,7.14,54.21,0,0.14,0,0,0.62,0.14,0.19,0,51.85,45.56,0.33,0.81,21
Robert Taylor,0.09,0.09,56,1.21,0,0,0.53,0.85,0,0.41,0.03,0.53,0.12,0.06,23.24,80.13,7.53,53.33,0,0.03,0,0,1.26,0.09,0.06,0,58.62,49.72,0.35,0.29,34
Bobby Wood,0.21,0.36,56,1.86,0.07,0,0.43,0.14,0,0.79,0,0.21,0.14,0.07,14.21,74.87,4.21,42.86,0,0.07,0,0,0.93,0.14,0,0,44.64,45.07,1.36,0.93,14
Nuno Santos,0.25,0,50,1.25,0,0,0.5,0.25,0,0.25,0,0.25,0,0,31.25,78.4,7.25,14.29,0,0,0,0,0.5,0.25,0.25,0,0,33.33,0.75,1.5,4
Robert Voloder,0.08,0,100,0.08,0,0,0.83,1,0,1.33,0,0.17,0,0,41.75,84.43,3.75,45.45,0,0.17,0,0,1,0.08,0,0.08,60,65.85,0.42,0.42,12
Themi Antonoglou,0,0,100,0.5,0,0,1,0,0,0,0,0.5,0,0,6.5,69.23,1.5,0,0,0,0,0,0.5,0,0,0,0,83.33,1,0,2
Nacho Gil,0,0,50,0.25,0,0,0.5,1,0,0.5,0,0.5,0.5,0,22.5,82.22,6.5,0,0,0,0,0,0.25,0.25,0.25,0,0,46.43,1.75,1,4
Eddie Segura,0,0,100,0.2,0,0,0.93,0.53,0,2.2,0,0.33,0,0,38.47,86.66,3.13,47.3,0,0.07,0,0,0.6,0.2,0.13,0,41.94,46.15,0.2,0.67,15
Josh Atencio,0,0,84.62,0.39,0,0,1,0.67,0,0.22,0,0.67,0,0,29.44,85.28,4.28,46.94,0,0,0,0,0.56,0.17,0.11,0,50,57.14,0.22,0.5,18
Matías Vera,0,0.04,57.69,0.36,0,0,2,0.79,0,0.32,0,1.04,0,0,42.68,91.88,6.5,80.75,0,0.07,0,0,1.36,0.11,0.21,0.04,39.13,49.23,0.57,1.25,28
Ariel Lassiter,0.13,0.19,33.33,1.58,0,0,0.26,0.23,0,0.16,0,0.32,0.19,0.13,13.45,77.7,3.84,50,0,0,0,0,0.87,0.13,0.1,0,12.5,40.63,0.71,0.55,31
Joseph Rosales,0,0.04,77.27,0.52,0,0,1.36,0.64,0,0.4,0,0.68,0.08,0.08,22.16,87.36,5.56,58.7,0,0,0,0,0.72,0.04,0.16,0.04,54.17,49.68,0.52,1.12,25
William Sands,0,0,50,0.25,0,0,1.08,0.58,0,1.42,0,0,0,0.08,19.25,80.95,3.42,21.43,0,0.08,0,0,0.67,0.17,0.08,0,64.29,69.23,0.75,0.25,12
Elias Manoel,0.29,0.14,25,1.43,0,0,0,0,0,0.43,0,0.14,0,0.14,9.43,57.58,2.43,33.33,0,0,0,0,0.86,0,0,0,17.86,22.95,0.71,0.43,7
Brad Guzan,0,0,100,0,0,0,0,0,0,0.71,0,0,0,0,30.14,78.2,0.29,55.43,2,0.14,0.14,0,1.14,0.14,0,0,100,100,0,0,7
Haris Medunjanin,0,0,40,0.1,0,0,0.55,0.25,0,0.25,0,0.4,0.15,0,17.75,87.89,5.8,70.69,0,0,0,0,0.45,0.1,0.05,0,66.67,48.78,0.15,0.35,20
Adam Armour,0.2,0,33.33,0.6,0.2,0,0,0.4,0,0,0,0,0,0,7.4,72.97,1.8,0,0,0,0,0,0.4,0,0.2,0,75,61.54,0.2,0.2,5
Memo Rodríguez,0,0.1,68,1.13,0,0,1.13,0.57,0.03,0.5,0,0.83,0.17,0.1,20.07,84.22,5.5,48.98,0,0,0,0,0.77,0.03,0.2,0,21.74,44.09,0.87,1.2,30
Matías Pellegrini,0,0,50,0.5,0,0,0.33,0.17,0,0,0,0.17,0,0,9.33,78.57,4.83,33.33,0,0,0,0,0.33,0,0,0,33.33,57.14,0.67,0.33,6
Kosi Thompson,0.04,0.04,56,0.46,0,0,1.17,1.25,0,1.83,0,0.38,0.04,0.04,27.38,78.39,6.17,27.59,0,0.04,0,0,1.21,0.21,0.04,0,39.13,54.49,0.96,0.25,24
Jackson Yueill,0.13,0.03,36,0.65,0.06,0,1.03,0.9,0.06,0.74,0.06,0.97,0,0.06,57.52,87.1,11.32,61.45,0,0.06,0,0,1.65,0.32,0.19,0,42.86,42.55,0.87,0.94,31
Patryk Klimala,0.17,0.17,18.18,1.93,0,0,0.45,0.03,0,0.24,0,0.38,0.1,0.1,8.97,52.69,2.97,47.37,0,0,0,0,0.41,0.17,0.21,0,27.97,29.37,0.97,1.45,29
Auston Trusty,0,0.13,84.62,0.69,0,0,1.44,1.31,0,1.63,0.06,0.25,0.06,0,46.81,83.04,5.44,39.25,0,0.31,0,0,1.38,0.13,0.19,0.06,60,61.74,0.44,1.13,16
Judson,0,0,60,0.31,0,0,2.13,1.25,0,1,0.06,0.81,0,0,24.75,91.92,2.88,67.65,0,0,0,0,0.81,0.38,0.25,0,46.15,53.19,0.44,1.31,16
Chris Mavinga,0,0,100,0,0,0,2.05,1,0,2.42,0.05,0.42,0,0,40.63,89.12,3.05,51.92,0,0.05,0,0,1.53,0.26,0.11,0,64.29,68.8,1,0.63,19
Ryan Hollingshead,0.18,0.12,44.44,0.76,0.03,0,1.7,1.06,0,1.33,0,0.91,0.09,0.03,30.64,80.91,6.39,33.33,0,0.12,0,0,0.88,0.12,0.09,0.03,58.41,54.1,0.97,0.85,33
Tsiki Ntsabeleng,0.04,0.07,75.86,0.56,0,0,0.7,0.37,0,0.3,0,0.44,0,0,18.07,85.25,3.81,51.61,0,0,0,0,0.26,0.19,0.11,0,42.11,53.78,0.59,0.52,27
Omir Fernandez,0.07,0.07,34.21,0.86,0,0,0.93,0.57,0,0.18,0,0.39,0.18,0.11,10.25,68.64,3.96,29.41,0,0.04,0,0,0.39,0.14,0.07,0,21.95,41.3,1,0.54,28
Ryan Sailor,0,0.04,100,0.3,0,0,1,0.78,0,3.13,0,0.3,0,0,32.39,87.38,0.74,47.83,0,0.09,0,0,1.09,0.09,0.04,0,51.92,59.38,0.3,0.26,23
Bryce Duke,0.03,0.03,46.15,0.52,0,0,0.93,0.28,0,0.28,0,0.55,0.07,0.17,26.1,81.51,6,56.25,0,0.03,0,0,0.69,0.07,0.17,0,36.84,48.26,1.34,0.9,29
Sergio Ruiz Alonso,0.06,0,70,0.33,0,0,0.61,0.44,0,0.5,0,0.83,0.06,0.11,20.56,85.95,5.11,68.75,0,0,0,0,0.44,0,0.11,0,47.06,44.55,0.67,0.83,18
Alvas Powell,0,0.03,49.12,0.77,0,0,1.7,0.87,0,1.4,0,0.73,0.1,0.1,20.3,70.94,4.43,42.16,0,0.07,0,0,1.1,0.2,0.13,0,56.67,56.97,1.57,0.87,30
Zach Ryan,0,0.17,75,0.67,0,0,0.17,0.17,0,0,0,0.33,0,0,2.67,75,1,0,0,0,0,0,0.17,0,0.17,0,0,35.71,0.17,0,6
Nicolás Mezquida,0,0,50,0.11,0,0,0.56,0.44,0,0,0,0.11,0,0,5.67,70.59,1.56,75,0,0,0,0,0.22,0,0,0,50,65,0.56,0.22,9
James Igbekeme,0,0.04,48,0.61,0,0,1.3,0.52,0,0.3,0,0.87,0,0,16.43,83.33,5.74,50,0,0.09,0,0,0.43,0,0.09,0,39.13,49.64,0.74,0.74,23
Nkosi Tafari,0,0,60,0.15,0,0,0.63,0.74,0,2.41,0,0.04,0,0,31.81,85.45,2,48.28,0,0.04,0,0,0.63,0.19,0.04,0,51.22,59.49,0.22,0.33,27
Quentin Westberg,0,0,0,0,0,0,0.1,0,0,0.7,0,0,0,0,33.4,66.77,0.4,40.56,3.7,0,0.2,0.1,2.1,0.3,0.1,0,100,100,0.2,0,10
Alec Kann,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,21,54.42,1,43.59,3,0.14,0.43,0.14,1.86,0.14,0.29,0,100,100,0,0,7
Caleb Wiley,0.04,0.08,50,0.31,0,0,1.5,0.81,0.04,0.85,0.04,0.46,0.12,0.04,23.19,79.6,5.31,35.9,0,0,0,0,0.92,0.19,0.04,0,50,52.48,0.35,0.69,26
Rodrigo Schlegel,0.03,0,75,0.33,0,0,1.67,1.27,0.1,3.53,0,0.77,0,0,39.87,87.29,3.13,46.38,0,0.2,0,0,1.17,0.27,0.2,0.03,45,52.31,0.8,1.33,30
Luís Martins,0,0,33.33,0.42,0,0,0.33,0.5,0,0.83,0,0.17,0.08,0,14.75,77.4,2.5,19.05,0,0.08,0,0,0.33,0.08,0.08,0,62.5,48.15,0.25,0.42,12
Ola Kamara,0.3,0.27,41.67,1.2,0,0,0.3,0.17,0,0.23,0,0.37,0.03,0.03,11.43,71.72,3.53,47.62,0,0,0,0,1.13,0.13,0,0.03,36.05,39.08,0.8,0.6,30
Carlos Salcedo,0,0,60,0.23,0,0,1.08,2,0,4.08,0,0.69,0.08,0,61.46,83.1,4.15,46.81,0,0,0,0,1.77,0.23,0.38,0.08,66.67,57.65,0.77,0.77,13
Brian Rodríguez,0.14,0.21,41.27,2,0,0,0.43,0.29,0,0.07,0,0.64,0.07,0.21,14.29,78,6.79,80,0,0.07,0,0,0.5,0,0.07,0,20,38.73,1.5,0.93,14
Lukas MacNaughton,0,0.04,85.71,0.24,0,0,0.52,1.04,0,3.48,0,0.12,0,0,39.08,84.75,2.68,47.86,0,0.08,0,0,1.16,0.2,0.24,0,62.34,56.69,0.2,0.76,25
Eric Remedi,0,0,57.14,0.44,0,0,1.36,0.84,0,0.52,0,1,0,0,37.56,86.37,5.84,65.59,0,0,0,0,1.16,0.12,0.36,0,46.15,54.35,2.52,1.28,25
Darwin Cerén,0,0,88.89,0.33,0,0,1,0.7,0,0.59,0,0.44,0.04,0,19.52,88.24,3.22,72.86,0,0.11,0,0,0.67,0.04,0.26,0.04,25,47.27,0.41,0.78,27
Raheem Edwards,0.03,0,51.28,0.53,0,0,2.81,1.16,0.03,1.25,0,1.28,0.13,0.09,39.19,82.14,8.88,56.82,0,0.19,0,0,1.06,0.16,0.19,0,62.07,50.46,1.03,1.75,32
Taylor Washington,0,0,50,0.14,0,0,0.21,0.64,0,0.57,0,0.43,0.14,0.07,16.36,79.04,2.43,37.93,0,0.21,0,0,0.36,0.14,0.21,0,66.67,47.06,0.21,0.36,14
Jon Gallagher,0.03,0,35.71,0.34,0,0,1.17,0.94,0.03,0.86,0,0.54,0.11,0.11,37.86,84.08,7.97,54.97,0,0.11,0,0,1.17,0.14,0.09,0,65,54.87,0.89,0.74,35
Calvin Harris,0.13,0.13,100,0.88,0,0,0.25,0,0,0.25,0,0.38,0.13,0.13,5.88,87.23,1.25,0,0,0,0,0,0.25,0,0.13,0,0,50,0.88,0.38,8
Christopher McVey,0.03,0.06,53.85,0.29,0,0,1.63,1.34,0.03,2.51,0,0.66,0.06,0.03,43.09,84.08,4.83,50.76,0,0.17,0,0,1.54,0.14,0.11,0,58.82,49.32,0.23,1.43,35
Sam Nicholson,0.07,0,47.06,0.87,0,0,0.6,0.47,0,0.73,0,0.47,0.27,0,12.67,73.16,4,30,0,0.07,0,0,1,0.27,0,0,40,51.32,1.07,0.47,15
Latif Blessing,0,0.2,61.54,0.53,0,0,1.17,0.63,0,0.37,0,0.37,0.07,0.03,18.4,83.7,5.87,57.14,0,0.03,0,0,0.47,0.07,0.03,0,56.67,53.3,1,0.83,30
Andy Najar,0,0.04,55.56,0.35,0,0,1.13,2.22,0,1.87,0,0.61,0,0.04,34.78,78.38,7.04,43.22,0,0.09,0,0,1.13,0.17,0.26,0,50,51.47,1.04,0.91,23
Kadin Chung,0,0,62.5,0.13,0,0,1.75,1,0.13,1.38,0,0.5,0,0.13,25,82.5,4.63,35.71,0,0,0,0,0.75,0.13,0.13,0,41.18,60.38,0.75,0.25,8
Kevin Molino,0.09,0,42.86,0.45,0,0,0.64,0.36,0,0.09,0,0.09,0,0,21.82,84.17,9.18,60,0,0,0,0,0.45,0.18,0,0,16.67,45.24,0.73,0.27,11
Obed Vargas,0,0,75,0.31,0,0,1.54,0.31,0,0.62,0,1.15,0,0,30.54,84.89,7.08,44,0,0.08,0,0,0.77,0.08,0.46,0,55.56,62.37,2.08,0.77,13
Kortne Ford,0,0,100,0.14,0,0,0.79,1,0.07,2,0,0.14,0,0,32.64,81.4,2.57,50,0,0.14,0,0,1.07,0.07,0.29,0,57.45,57.5,0.43,0.79,14
Sam Junqua,0,0,75,0.07,0,0,0.93,0.47,0,1.2,0,0.13,0.07,0.07,18.27,85.4,3.27,50,0,0,0,0,0.73,0,0,0,76.47,75.47,0.53,0.2,15
Jasper Loffelsend,0.03,0,58.62,0.42,0,0,1.23,0.52,0,0.71,0,1.06,0.13,0.1,25.23,82.99,5.16,43.94,0,0.06,0,0,0.55,0.06,0.23,0,29.41,48.11,1.19,0.97,31
Sacha Kljestan,0.05,0,25,0.38,0,0,0.24,0.1,0,0.14,0,0.29,0.05,0.1,16.24,85.63,5.33,61.11,0,0,0,0,0.24,0.14,0,0,73.68,50.98,0.29,0.24,21
Zeca,0,0,40,0.25,0,0,1.5,0.4,0,0.95,0,0.4,0,0.05,30.15,83.25,8.6,37.21,0,0.05,0,0,1.1,0.15,0.15,0,31.25,54.74,0.45,0.3,20
Andre Shinyashiki,0.24,0.14,38.89,1.17,0.07,0,0.9,0.24,0,0.14,0,0.66,0.03,0,13.31,74.61,3.86,52.94,0,0.03,0,0,0.48,0.14,0.14,0,27.78,36.41,0.52,0.69,29
Edwin Cerrillo,0,0,62.5,0.24,0,0,1.12,0.79,0.03,0.64,0,0.61,0,0,33.3,89.26,4.03,60.56,0,0.09,0,0,0.67,0.09,0.24,0,45.45,46.41,0.42,1.06,33
Jonathan Lewis,0.15,0.27,54.55,1.73,0,0,0.67,0.12,0,0.24,0,0.36,0.03,0.06,12.55,77.54,4,42.86,0,0,0,0,1.18,0.06,0.12,0,42.31,50.67,1.18,0.76,33
Brandon Servania,0.08,0,73.68,1.2,0,0,1.12,0.48,0,0.4,0,0.48,0.08,0.12,25.88,80.53,4.48,44.23,0,0.08,0,0,0.8,0.08,0.12,0.08,30.77,50.35,0.88,0.84,25
Serge Ngoma,0.25,0,40,0.25,0,0,0.5,0.38,0,0.13,0,0,0,0,2.88,60.87,0.88,50,0,0,0,0,0.38,0,0,0,12.5,35.29,0.63,1,8
Ronald Matarrita,0.11,0,33.33,0.33,0,0,0.56,0.44,0.11,0,0,0.44,0.22,0.33,13.22,77.31,3.56,30.77,0,0,0,0,0.56,0.11,0.11,0,0,36,0.11,0.33,9
Dantouma Toure,0.2,0,0,0.2,0,0,0.2,0.2,0,0,0,0.2,0,0,1.8,33.33,0,50,0,0,0,0,0.2,0,0.2,0,100,20,0,0.6,5
Wilfrid Kaptoum,0.05,0.05,77.78,0.52,0,0,1.19,0.76,0,0.86,0,0.67,0,0,24.9,85.28,4.76,59.38,0,0.05,0,0,0.52,0.05,0.14,0,38.89,48.25,0.43,0.95,21
Iván Angulo,0,0.2,27.78,1.5,0,0,0.7,0.5,0,0.1,0,0.2,0.1,0.2,16.7,86.23,4.8,100,0,0.1,0,0,1,0.2,0.2,0,12.5,36,0.5,0.6,10
Žan Kolmanič,0,0,36.36,0.41,0,0,0.77,0.5,0.05,0.68,0.05,0.45,0.14,0.09,29.32,80.78,5.41,18.92,0,0.05,0,0,0.5,0.05,0.09,0,23.53,42.47,0.27,0.45,22
Jojea Kwizera,0,0,40,0.22,0,0,0.78,0.22,0,0.11,0,0.44,0.11,0.11,18.11,84.05,5.44,0,0,0,0,0,0.56,0.11,0.11,0,60,48.48,0.22,0.44,9
Handwalla Bwana,0,0,100,0,0,0,0,0,0,0,0,0,0,0,8,87.5,4,0,0,0,0,0,0,0,0,0,0,100,0,0,1
Micael,0,0,0,0,0,0,1,0,0,4,0,0,0,0,27,85.19,1,100,0,0,0,0,1,0,1,0,100,66.67,0,1,1
Azaad Liadi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,50,2,0,0,0,0,0,0,0,0,0,0,100,0,0,1
Mango Mbongue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,100,1,0,0,0,0,0,0,0,0,0,0,100,1,0,1
Emiliano Brienza,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,83.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Siad Haji,0,0,100,0,0,0,0,0,0,0,0,0,0,0,5,90,2,100,0,0,0,0,0.5,0,0,0,0,66.67,0,0,2
Matt Bersano,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,19,86.84,0,61.54,3,0,0,0,1.5,0,0,0,0,0,0,0,2
Ashley Fletcher,0,0.14,50,1.43,0,0,0.29,0.29,0.14,0.14,0,0.14,0.14,0,8.29,65.52,2.86,100,0,0,0,0,0.43,0,0.29,0,52.63,45.24,0.43,1.14,7
Nick Marsman,0,0,0,0,0,0,0,0,0.14,0.29,0,0,0,0,30.86,68.06,0.86,41.07,2.86,0.14,0.29,0,1.71,0,0.29,0,100,75,0.14,0.14,7
John Pulskamp,0,0,0,0,0,0,0.08,0,0.08,0.58,0.08,0,0,0,22.17,70.68,1,37.6,2.75,0.25,0.25,0.08,1.33,0.17,0,0,66.67,71.43,0.17,0.08,12
Ethan Finlay,0.14,0.11,30.77,0.65,0.03,0,0.62,0.24,0.05,0.41,0,0.35,0.19,0.14,11.65,75.17,4.35,33.33,0,0,0,0,0.7,0.08,0,0,39.68,40.54,0.41,0.57,37
Pedro Gallese,0,0,100,0,0,0,0.06,0,0,0.55,0.03,0.03,0,0,21.27,74.79,0.52,46.93,2.39,0.27,0.15,0,1.24,0.24,0.09,0,100,83.33,0.03,0.03,33
Franco Jara,0.09,0.19,42.86,1.22,0,0,0.38,0.03,0,0.22,0,0.22,0.06,0.03,7.47,74.48,2.25,70,0,0,0,0,0.38,0.09,0.06,0,34.78,39.16,0.69,0.94,32
