#,Team,Name,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %
411,,Ryan Hollingshead,0.09,0.03,30.64,80.91,6.39,33.33
412,,Tsiki Ntsabeleng,0,0,18.07,85.25,3.81,51.61
413,,Omir Fernandez,0.18,0.11,10.25,68.64,3.96,29.41
414,,Ryan Sailor,0,0,32.39,87.38,0.74,47.83
415,,Bryce Duke,0.07,0.17,26.1,81.51,6,56.25
416,,Sergio Ruiz Alonso,0.06,0.11,20.56,85.95,5.11,68.75
417,,Alvas Powell,0.1,0.1,20.3,70.94,4.43,42.16
418,,Zach Ryan,0,0,2.67,75,1,0
419,,Nicolás Mezquida,0,0,5.67,70.59,1.56,75
420,,James Igbekeme,0,0,16.43,83.33,5.74,50
421,,Nkosi Tafari,0,0,31.81,85.45,2,48.28
422,,Quentin Westberg,0,0,33.4,66.77,0.4,40.56
423,,Alec Kann,0,0,21,54.42,1,43.59
424,,Caleb Wiley,0.12,0.04,23.19,79.6,5.31,35.9
425,,Rodrigo Schlegel,0,0,39.87,87.29,3.13,46.38
426,,Luís Martins,0.08,0,14.75,77.4,2.5,19.05
427,,Ola Kamara,0.03,0.03,11.43,71.72,3.53,47.62
428,,Carlos Salcedo,0.08,0,61.46,83.1,4.15,46.81
429,,Brian Rodríguez,0.07,0.21,14.29,78,6.79,80
430,,Lukas MacNaughton,0,0,39.08,84.75,2.68,47.86
431,,Eric Remedi,0,0,37.56,86.37,5.84,65.59
432,,Darwin Cerén,0.04,0,19.52,88.24,3.22,72.86
433,,Raheem Edwards,0.13,0.09,39.19,82.14,8.88,56.82
434,,Taylor Washington,0.14,0.07,16.36,79.04,2.43,37.93
435,,Jon Gallagher,0.11,0.11,37.86,84.08,7.97,54.97
436,,Calvin Harris,0.13,0.13,5.88,87.23,1.25,0
437,,Christopher McVey,0.06,0.03,43.09,84.08,4.83,50.76
438,,Sam Nicholson,0.27,0,12.67,73.16,4,30
439,,Latif Blessing,0.07,0.03,18.4,83.7,5.87,57.14
440,,Andy Najar,0,0.04,34.78,78.38,7.04,43.22
441,,Kadin Chung,0,0.13,25,82.5,4.63,35.71
442,,Kevin Molino,0,0,21.82,84.17,9.18,60
443,,Obed Vargas,0,0,30.54,84.89,7.08,44
444,,Kortne Ford,0,0,32.64,81.4,2.57,50
445,,Sam Junqua,0.07,0.07,18.27,85.4,3.27,50
446,,Jasper Loffelsend,0.13,0.1,25.23,82.99,5.16,43.94
447,,Sacha Kljestan,0.05,0.1,16.24,85.63,5.33,61.11
448,,Zeca,0,0.05,30.15,83.25,8.6,37.21
449,,Andre Shinyashiki,0.03,0,13.31,74.61,3.86,52.94
450,,Edwin Cerrillo,0,0,33.3,89.26,4.03,60.56
451,,Jonathan Lewis,0.03,0.06,12.55,77.54,4,42.86
452,,Brandon Servania,0.08,0.12,25.88,80.53,4.48,44.23
453,,Serge Ngoma,0,0,2.88,60.87,0.88,50
454,,Ronald Matarrita,0.22,0.33,13.22,77.31,3.56,30.77
455,,Dantouma Toure,0,0,1.8,33.33,0,50
456,,Wilfrid Kaptoum,0,0,24.9,85.28,4.76,59.38
457,,Iván Angulo,0.1,0.2,16.7,86.23,4.8,100
458,,Žan Kolmanič,0.14,0.09,29.32,80.78,5.41,18.92
459,,Jojea Kwizera,0.11,0.11,18.11,84.05,5.44,0
460,,Alan Franco,0.1,0.1,29.9,78.6,7.8,50
461,,Handwalla Bwana,0,0,8,87.5,4,0
462,,Micael,0,0,27,85.19,1,100
463,,Azaad Liadi,0,0,4,50,2,0
464,,Mango Mbongue,0,0,3,100,1,0
465,,Emiliano Brienza,0,0,6,83.33,1,0
466,,Siad Haji,0,0,5,90,2,100
467,,Matt Bersano,0,0,19,86.84,0,61.54
468,,Ashley Fletcher,0.14,0,8.29,65.52,2.86,100
469,,Nick Marsman,0,0,30.86,68.06,0.86,41.07
470,,John Pulskamp,0,0,22.17,70.68,1,37.6
471,,Ethan Finlay,0.19,0.14,11.65,75.17,4.35,33.33
472,,Pedro Gallese,0,0,21.27,74.79,0.52,46.93
473,,Franco Jara,0.06,0.03,7.47,74.48,2.25,70
474,,Joseph Mora,0.09,0,37.43,79.91,5.83,33.94
475,,Aníbal Godoy,0.05,0.1,27,89.26,3.9,66.67
476,,Sebastien Ibeagha,0,0,32.32,82.74,1.16,33.82
477,,Mauricio Pineda,0.07,0,35.48,85.59,6,72.83
478,,Andres Reyes,0,0,22.31,76.21,2.46,32.5
479,,Alan Benítez,0.17,0.17,20.58,78.54,6.67,37.93
480,,Corey Baird,0.22,0.17,14.7,76.63,4.04,25
481,,Daniel Aguirre,0.09,0.09,18.18,86,5.64,58.33
482,,Benjamin Kikanović,0.1,0.1,11.53,76.01,3.6,42.86
483,,Shane O'Neill,0.08,0.04,39.27,83.84,3.81,37.8
484,,Cameron Harper,0.12,0.12,10.24,56.9,3,14.71
485,,Jahkeele Marshall-Rutty,0.06,0,20.76,88.39,4.41,40
486,,Fabian Herbers,0,0.04,18.08,75.66,4.32,51.72
487,,Bongokuhle Hlongwane,0.2,0.17,15.37,72.02,5.13,43.75
488,,Jonathan Gonzalez,0,0,11.13,76.4,3,50
489,,Rafael Romo,0,0,36.43,69.8,1.36,38.43
490,,Tommy Thompson,0.07,0.07,24.81,84.03,5.93,46.67
491,,Cade Cowell,0.13,0.1,11.55,80.45,4.94,40
492,,Dru Yearwood,0.08,0.04,22.32,71.51,5.52,47.37
493,,Mohamed Farsi,0,0.14,6.71,82.98,2.29,0
494,,Tosaint Ricketts,0.04,0.04,4.43,69.61,1.52,50
495,,Collen Warner,0,0,16.06,82.35,2.28,61.76
496,,Aiden McFadden,0.18,0,20.91,75.22,4,41.18
497,,Brendan Hines-Ike,0,0,47.25,80.63,4.2,50
498,,Yordy Reyna,0.16,0.16,14,80.45,5.32,77.27
499,,Thiago Andrade,0.09,0.06,13.14,82.83,4.14,64.71
500,,Ruan,0.16,0.03,32.09,82.28,8.19,52.46
501,,Tesho Akindele,0.04,0,6.5,70.33,1.86,42.86
502,,Anderson Julio,0.05,0.05,4.75,76.84,1.75,66.67
503,,Jader Obrian,0.13,0.06,10.81,71.39,3.31,60
504,,Ben Sweat,0.25,0.15,36.7,81.47,6.95,41.67
505,,Vuk Latinovich,0,0,38.4,85.94,3.8,33.33
506,,Jan Sobociński,0,0,23.33,77.14,1.44,32.08
507,,Eric Miller,0,0,24.88,82.08,3.17,32.39
508,,DeAndre Yedlin,0.09,0.09,37.37,82.42,8.63,34.34
509,,Andrés Perea,0,0,16.5,82.83,3.96,61.9
510,,Anton Walkes,0,0,52.87,88.32,2.61,40.63
511,,Max,0.04,0.04,14.18,81.61,4.04,59.38
512,,Marvin Loría,0,0.04,12.07,82.54,3.54,53.57
513,,Kelvin Leerdam,0,0,27.4,86.5,6,56.25
514,,Abdoulaye Cissoko,0,0,25.7,87.16,0.7,36
515,,Rocco Rios Novo,0,0,32.56,86.95,0.44,58.67
516,,Christopher Hegardt,0.33,0,7,76.19,2.33,100
517,,Emerson Hyndman,0,0,23.89,91.63,5.67,62.5
518,,Yaw Yeboah,0.21,0.05,11.95,75.77,4.37,37.5
519,,Anton Tinnerholm,0.15,0,28.69,82.31,7.54,57.14
520,,Luke Haakenson,0.08,0.12,6.04,78.34,1.73,40
521,,Nanú,0.1,0.07,19.97,78.76,3.07,32.69
522,,Jimmy Medranda,0.14,0.1,14.62,81.11,3.14,35.48
523,,Nathan Byrne,0,0,32,82.5,7.2,38.1
524,,Tyler Pasher,0.06,0.06,11.12,82.54,4.18,55.56
525,,Ema Twumasi,0,0.03,32.97,84.56,4.97,28.24
526,,Jhegson Méndez,0.04,0,20.42,91.22,3.83,58.06
527,,Þorleifur Úlfarsson,0.06,0.03,7.23,70.54,1.77,55.56
528,,Nikola Vujnović,0,0,9.22,69.88,2.78,0
529,,Doneil Henry,0,0,14,85.12,0.42,36.36
530,,Griffin Dorsey,0.15,0.04,22.63,82,4.48,40.32
531,,Jozy Altidore,0,0,9.82,71.86,3.35,57.14
532,,Daniel Musovski,0.11,0.05,6.95,65.91,2.11,0
533,,Jake Mulraney,0,0,10.48,82.82,2.36,56.25
534,,Ethan Zubak,0,0.09,4.73,86.54,1.73,75
535,,Franco Ibarra,0.05,0.05,25.65,83.04,4.9,62.16
536,,John Nelson,0.04,0.04,20.33,77.46,3.67,25.64
537,,Moses Nyeman,0,0,30.5,68.85,2.5,25
538,,Kelyn Rowe,0.07,0.04,24.32,78.41,4.82,50
539,,Khiry Shelton,0,0.04,12,76.39,3.5,85.71
540,,Christian Makoun,0,0,34.24,86.23,2.33,44
541,,Maciel,0.06,0.06,21.81,90.83,3.88,81.82
542,,Kemar Lawrence,0.04,0.07,30.18,78.46,4.71,26.44
543,,Ian Murphy,0,0,25.43,77.81,2.57,32.08
544,,Jacob Shaffelburg,0.05,0.05,17.05,67.2,4.77,33.33
545,,Braian Ojeda,0,0,26,80.77,6.14,65.22
546,,Rodrigues,0,0,52.86,84.32,3,34.04
547,,Arnór Traustason,0.13,0,10.93,82.32,4,28.57
548,,Edison Flores,0.08,0,18.5,75.68,6.92,60
549,,Ronald Hernández,0,0,32.77,84.98,7.23,61.11
550,,Kayden Pierre,0.05,0.05,24.74,86.6,4.11,45
551,,Lucas Esteves,0.2,0.07,28,77.5,5.93,35.42
552,,Niko Tsakiris,0,0,19.6,85.71,5.9,87.5
553,,Omar Gonzalez,0,0,22.47,84.82,0.94,48.84
554,,Ousseni Bouda,0,0,4.78,79.07,0.78,75
555,,Quinn McNeill,0,0.09,20.36,87.05,4.55,53.33
556,,Jhojan Valencia,0,0.07,19.29,82.59,3,54.29
557,,Nigel Robertha,0.29,0.18,9.24,78.34,3.59,100
558,,Steven Beitashour,0.11,0.11,27.74,83.49,4.21,48.08
559,,Adrien Perez,0,0,20.33,62.3,4.33,0
560,,Ibrahim Sunusi,0,0,9.83,77.97,3,25
561,,Darren Yapi,0,0,3.82,64.29,0.91,100
562,,Paxten Aaronson,0.08,0,5.08,81.97,2.42,33.33
563,,Kimarni Smith,0,0.06,7.29,74.19,1.76,50
564,,Ifunanyachi Achara,0.07,0.07,9.53,79.72,3.87,50
565,,Griffin Yow,0,0,7.14,76,2.14,50
566,,Joevin Jones,0.13,0,9,95.83,2.38,83.33
567,,Russell Canouse,0.06,0.06,22.78,78.78,4.89,61.29
568,,Edwin Mosquera,0,0.17,8.33,77,2.5,42.86
569,,Jalil Anibaba,0,0,24.2,82.64,1.6,39.13
570,,Dario Župarić,0,0,29.57,83.31,1.53,49.28
571,,Deandre Kerr,0.04,0,12.15,76.9,3.46,33.33
572,,Justin Rasmussen,0,0,32.89,72.64,3.89,30.19
573,,Danny Hoesen,0,0,4.13,70.97,1.33,66.67
574,,Sofiane Djeffal,0,0.04,27.04,81.77,4.68,59.83
575,,Jonathan Bell,0,0,35.53,80.3,2.33,37.88
576,,Justin Haak,0.06,0,24.06,87.78,3.35,52.17
577,,Felipe Mora,0,0,3.57,72,1.57,0
578,,Nick DePuy,0,0,37.61,85.82,1.33,41.67
579,,Ralph Priso,0.06,0,18.5,80.74,4.13,59.09
580,,Orrin McKinze Gaines II.,0.33,0.17,10.75,80.23,3.5,40
581,,Luca Petrasso,0.04,0.09,31.26,74.27,8.09,33.33
582,,Marcus Godinho,0,0,16.09,83.51,4.96,57.14
583,,Christopher Durkin,0.24,0.14,35.03,75,7.59,42.07
584,,Will Bruin,0,0,8.42,78.71,2.71,66.67
585,,Marinos Tzionis,0.04,0,10.52,79.93,4.63,37.5
586,,Oriol Rosell,0.06,0.06,30.5,86.7,5.72,62.5
587,,Victor Ulloa,0.05,0.05,10.42,82.32,2.11,33.33
588,,Jonathan Bornstein,0,0,19.27,79.25,3.73,50
589,,Dominique Badji,0.04,0.08,9.28,78.88,2.72,33.33
590,,Kevin Cabral,0.23,0.09,14.34,81.08,4.49,58.82
591,,Chris Gloster,0.18,0.09,23.73,81.61,4.27,52.17
592,,Javier López,0,0,22,76.14,7.75,50
593,,Christian Benteke,0,0,18.29,66.41,4.86,80
594,,Moon-hwan Kim,0,0,49,81.63,7,33.33
595,,Kobe Franklin,0,0,1,100,0,100
596,,Ryan Meara,0,0,16,81.25,0,40
597,,Diego Gutiérrez,0,0,4,75,2,0
598,,Wikelman Carmona,0,0,7,85.71,0.5,100
599,,Samuel Adeniran,0,0,6.5,69.23,2.5,0
600,,Ali Ahmed,0,0,11.5,86.96,2.5,100
601,,Hassan Ndam,0,0,5,30,0,0
602,,Jon Kempin,0,0,18.5,45.95,1.5,24
603,,Harrison Robledo,0,0,10.5,76.19,1.5,0
604,,George Fochive,0,0,3,100,0,0
605,,Daniel Trejo,0,0,3.33,90,1.33,0
606,,Cristian Tello,0,0,14,94.29,7.4,80
607,,Machop Chol,0,0,7.5,88.89,2,0
608,,Arquimides Ordonez,0,0,3.5,78.57,1.13,0
609,,Joshue Quinonez,0,0,8.5,83.82,0.88,50
610,,Ethan Bartlow,0,0,31.33,87.66,2.27,45.31
611,,Aké Arnaud Loba,0.05,0,2.76,68.97,1.1,100
612,,Kieran Gibbs,0,0,20.88,78.14,3.63,30
613,,Scott Caldwell,0,0,23.33,84.13,4.81,54.39
614,,Paul Marie,0.13,0.03,31.88,82.84,7,43
615,,Noble Okello,0,0,22.5,75,4.88,16.67
616,,Raymon Gaddis,0.08,0,15.08,79.56,3.79,13.64
617,,Tah Anunga,0,0,17.36,84.1,2.04,41.46
618,,Quinn Sullivan,0.06,0,5.18,70.45,1.47,100
619,,Andres Jasson,0.13,0.07,13.07,84.18,3.2,50
620,,Jacori Hayes,0,0.13,4.13,78.79,1.13,60
621,,Drew Skundrich,0,0.05,20.42,82.47,3.95,56.76
622,,Francisco Ginella,0,0,17.87,83.21,4.6,68.42
623,,Sebastian Breza,0,0,21.91,76.59,0.09,45.36
624,,Dylan Teves,0,0,5.83,62.86,1.5,0
625,,Tom Barlow,0,0,7.36,60.91,2.45,16.67
626,,Dom Dwyer,0.05,0,4.32,65.26,1.36,57.14
627,,Russell Teibert,0,0,25.83,82.78,5.41,55.41
628,,Indiana Vassilev,0.04,0,14.48,82.6,5.28,53.85
629,,Eriq Zavaleta,0,0,31.25,93.6,1,50
630,,Diego Luna,0,0,13.54,86.93,4.15,88.89
631,,Logan Ndenbe,0.05,0,43.32,83.11,10.64,43.4
632,,Ryan Spaulding,0,0,19.14,76.87,5.86,46.67
633,,Chris Donovan,0,0,6,45.24,1.43,0
634,,Jakob Nerwiński,0,0,35.92,82.6,3,51.82
635,,Zorhan Bassong,0.1,0,9.5,82.11,2.3,30
636,,Nick Besler,0,0,11.17,87.31,1,50
637,,Michael Baldisimo,0,0,18.23,82.7,3.92,65.71
638,,Leonard Owusu,0,0,17.21,91.13,3.63,71.43
639,,Bode Davis,0.14,0,8,71.43,3,0
640,,Miguel Trauco,0,0.67,26,79.49,6.67,16.67
641,,Rodney Redes,0,0,4.67,73.21,1.67,25
642,,Rubio Rubin,0,0,8.5,79.41,2.54,71.43
643,,Mender García,0,0,11.2,75.89,3.6,50
644,,Shea Salinas,0,0,7.92,74.76,2.31,80
645,,Cody Cropper,0,0.07,17.47,62.98,0.73,41.1
646,,Matt Turner,0,0,27.8,79.86,0.6,50.88
647,,Benji Michel,0.06,0,10.03,79.44,3.41,35.71
648,,Abu Danladi,0.05,0,8,74.34,2.05,33.33
649,,Tate Schmitt,0,0,23.6,67.23,4.13,30.65
650,,Róbert Orri Þorkelsson,0,0,9.18,81.19,1.64,60
651,,Jordan Perruzza,0,0,3.38,63.64,1,0
652,,Tyler Blackett,0.1,0.05,32.6,80.67,3.35,44.63
653,,Miguel Berry,0.07,0,8.67,71.15,2.53,28.57
654,,Felipe Martins,0.03,0.06,11.84,80.93,3.58,35.14
655,,Justin Rennicks,0.06,0,6.06,73.79,1.71,66.67
656,,Léo Chú,0.08,0.08,7.56,82.01,2.8,100
657,,Owen Wolff,0.08,0.04,11.23,85.27,3.58,53.85
658,,Jimmy Maurer,0,0,28,57.14,0,20.69
659,,William Richmond,0,0,9.5,68.42,3.5,0
660,,Silvester van der Water,0,0,3,75,0.75,100
661,,Jairo Quinteros,0,0,28.75,86.09,1.25,50
662,,Alexandru Mățan,0,0,3.67,77.27,1.67,100
663,,Kevin O'Toole,0,0,30.5,77.6,8.67,33.33
664,,Mason Toye,0.15,0,8.25,78.79,2.05,85.71
665,,Ayo Akinola,0,0,8.19,73.71,2.69,40
666,,Jayden Nelson,0.03,0.06,27.48,82.75,8.74,38.24
667,,Ahmed Hamdi,0.11,0.11,17.67,81.76,4.22,66.67
668,,Timothy Melia,0,0,25.33,68.8,1.1,39.26
669,,Damian Rivera,0,0,9.77,85.04,3.15,50
670,,Jackson Hopkins,0.1,0.05,12,81.35,3.86,56.67
671,,Allan Cruz,0,0,14,81.82,3.18,38.46
672,,Anthony Markanich,0,0,28.33,78.82,4.33,40
673,,Nick Markanich,0,0,3.67,75.76,0.89,0
674,,Everton Luiz,0,0,10.75,86.05,1.58,38.89
675,,Oniel Fisher,0,0,21.42,80.93,4.67,28.57
676,,Kyle Duncan,0,0,23.6,63.56,6.4,30.43
677,,Adrien Hunou,0,0,4.11,72.97,1.33,0
678,,A.J. DeLaGarza,0,0,31.25,81.6,4.75,28.57
679,,Tyler Wolff,0,0,13.8,72.46,1.4,50
680,,Victor Bezerra,0,0,2.8,71.43,0.8,100
681,,Noah Allen,0,0,13.38,76.64,2.88,14.29
682,,Andre Reynolds,0,0,11.67,75,3.25,57.14
683,,Bradley Smith,0.25,0.06,26.19,69.45,5.69,30.43
684,,Raúl Gudiño,0,0,26.5,77.36,0.17,50.72
685,,Caden Clark,0.13,0.06,6.19,62.63,2.38,44.44
686,,Nelson Quiñones,0,0,4.75,76.32,1.88,66.67
687,,Florian Jungwirth,0,0,32.08,83.93,1.85,52.08
688,,Josecarlos van Rankin,0.08,0,35.25,86.17,7.83,52.11
689,,Kristian Fletcher,0,0,8.5,76.47,2.5,100
690,,Nnamdi Chinonso Offor,0,0,12.57,68.18,4.29,40
691,,Edison Azcona,0,0,3,100,1,0
692,,Jonathan Perez,0,0,2,100,2,0
693,,Jesus Bueno,0,0,7,71.43,3,0
694,,José Mauri,0,0,20,80,2,50
695,,Brooklyn Raines,0,0,5,40,1,0
696,,Samuel Kwaku Owusu,0,0,11,100,0,0
697,,Jake Davis,0,0,3,66.67,0,0
698,,Pierre Reedy,0,0,2,0,0,0
699,,Daniel Crisostomo,0,0,6,83.33,1,100
700,,Thiaguinho,0,0,4.33,53.85,1.33,0
701,,Zico Bailey,0,0,9,77.78,2,0
702,,Jack Lynn,0,0,0.33,0,0,0
703,,Caio Alexandre,0,0,10.75,93.02,3.25,0
704,,Rida Zouhir,0.2,0,14.8,77.03,5.4,42.86
705,,Ethan Dobbelaere,0,0,14.63,87.18,3.13,33.33
706,,Drew Moor,0,0,9.22,87.95,0.78,77.78
707,,Theodore Ku-DiPietro,0,0,7.9,73.42,1.7,50
708,,Jason Pendant,0,0,5.4,70.37,1,0
709,,Stanislav Ivanov,0.13,0,15.4,79.22,6.47,30
710,,Alessandro Schöpf,0,0,20.57,89.58,6,50
711,,Chris Odoi-Atsem,0,0,10.75,68.84,2.35,35.29
712,,Nicholas Gioacchini,0.17,0,9,66.67,2.5,0
713,,Chase Gasper,0,0,25.47,83.14,7.41,33.33
714,,Tony Alfaro,0,0.06,32.22,82.41,2.78,47.87
715,,Mason Stajduhar,0,0,15.5,70.97,0.5,47.06
716,,Mikey Ambrose,0,0,14.5,93.1,2,50
717,,Earl Edwards Jr.,0,0,16,56.25,0.25,37.78
718,,Kendall Burks,0,0,21.5,82.56,2,50
719,,Brad Knighton,0,0,17.75,77.46,0.5,36
720,,Emerson Rodríguez,0,0,7.59,72.46,2.55,71.43
721,,Roberto Avila,0,0,3.25,92.31,1.25,66.67
722,,Esmir Bajraktarevic,0,0,17,82.35,2.67,0
723,,Jackson Conway,0,0,0.67,100,0.67,0
724,,Kipp Keller,0,0,40.5,90.95,3,50
725,,Giacomo Vrioni,0,0,5.86,63.41,1.57,50
726,,Jhon Espinoza,0,0,8.05,77.78,1.74,33.33
727,,Jaziel Orozco,0,0,30.75,75.61,2,32.14
728,,Benjamin Redzic,0,0,5,83.33,2.33,0
729,,Jairo Torres,0.07,0,15.36,76.28,5.29,45.45
730,,Romain Metanire,0,0,18,66.67,4,33.33
731,,Sergio Oregel,0,0,6,83.33,1,0
732,,Adam Saldana,0,0,9,100,1,0
733,,Sebastian Anderson,0,0,2.5,80,0.5,0
734,,Tega Ikoba,0,0,2,50,0,0
735,,Chris Kablan,0,0,9.5,52.63,2,0
736,,Steffen Yeates,0,0,6.5,76.92,2,0
737,,Cal Jennings,0,0,1.67,40,0.33,0
738,,Edwin Munjoma,0,0,11.33,85.29,0.33,100
739,,Blake Bodily,0,0,3.33,100,1.33,100
740,,Kalil ElMedkhar,0,0,6.6,84.85,1.8,100
741,,Jared Stroud,0,0,2.4,50,0,0
742,,Michael Halliday,0,0,4.29,90,1.14,0
743,,Bobby Shuttleworth,0,0,24.29,89.41,0,54.55
744,,Javier Casas,0,0,5,80,0.6,100
745,,Jonathan Menéndez,0,0,7,75,2.5,0
746,,Exon Gustavo Vallecilla,0,0,22,81.44,1.17,50
747,,Cameron Duke,0.12,0.08,15.04,79.28,4.77,33.33
748,,Pablo Bonilla,0,0,13,67.95,1.17,40
749,,Steven Sserwadda,0,0,6,83.33,1.5,0
750,,Niko Hansen,0,0.2,5.6,75,2.6,0
751,,Spencer Richey,0,0,30,36.67,1,29.63
752,,George Acosta,0,0,8,75,1,0
753,,Easton Ongaro,0,0,6,83.33,2,0
754,,Julio Benitez,0,0,0,0,0,0
755,,Max Anchor,0,0,12,58.33,0,37.5
756,,Clement Diop,0,0,27.33,63.41,0,31.71
757,,Elliot Panicco,0,0,25,46,0.5,29.73
758,,Koa Santos,0,0,14,64.29,2,0
759,,Matai Akinmboni,0,0,31.5,80.95,0.5,12.5
760,,Gaoussou Samake,0,0,14,73.81,2.67,50
761,,Thomas Williams,0,0,23,85.87,1.5,37.5
762,,George Marks,0,0,29,79.31,0,44.44
763,,Brek Shea,0,0,18.75,81.33,3,50
764,,Abraham Rodriguez,0,0,6,100,0,100
765,,Michael Nelson,0,0,16.5,84.85,0,50
766,,Brandan Craig,0,0,3,100,0,0
767,,Joey DeZart,0,0,3,100,1,0
768,,Abdoul Zanne,0,0,3,0,0,0
769,,Ben Reveno,0,0,3,100,0,100
770,,Jacob Davis,0,0,4.5,100,2.5,0
771,,Christopher Garcia,0,0,1,50,0.5,0
