#,Team,Name,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %
413,,Eduardo Espiau,0.03,0,13.93,64.81,3.4,36.36
414,,Cristo González,0.09,0,13.74,75.16,3.71,50
415,,Daniel Lorenzo,0,0,11.43,77.5,3.29,50
416,,Rodrigo Alonso,0,0.05,22.47,83.61,3.58,61.11
417,,Ignacio Méndez,0,0,15.33,82.61,2.67,100
418,,Manu Garrido,0,0,0.67,50,0.33,0
419,,Marcos Luna,0,0,15.17,78.02,3.33,30
420,,Pablo Clavería,0.06,0.03,18.03,68.24,2.58,35.64
421,,José Antonio Ríos,0,0.08,21.67,76.54,5.67,26.92
422,,Jozabed Sánchez,0,0,25.5,84.49,6.59,64.62
423,,Sergio Carreira,0.06,0.03,28.23,77.94,5.94,42.31
424,,Iván Morante,0,0.03,27.13,83.87,4.5,46.94
425,,Iván Martos,0,0,34.56,73.78,4.88,30.14
426,,Hugo Vallejo,0.03,0.03,17.52,81.5,5.21,80
427,,Marc Carbo,0,0,14.28,73.43,2,41.51
428,,Williams Alarcón,0.08,0.17,17.92,85.58,4.92,68.42
429,,Eneko Satrustegui,0.04,0,23.48,72.4,4.16,27.91
430,,Jordi Mboula,0.03,0,14.49,74.56,4.23,61.9
431,,Róber,0,0,23.69,74.68,2.92,42.86
432,,Jason,0.06,0,10.09,65.33,2.94,45.45
433,,Ricard Pujol,0,0,23,65.22,4.5,36.36
434,,Marino Illescas,0,0,5,100,2,0
435,,Airam Guzmán,0,0,3,100,0,0
436,,Dani Vidal,0,0,10.67,93.75,3,75
437,,Gerard Fernández,0.13,0.09,7.13,81.1,2.3,25
438,,Jon Karrikaburu,0,0,9.68,54.89,2.42,50
439,,Abderrahman Rebbach,0.11,0.05,10.89,63.29,3.58,35.71
440,,Míchel Zabaco,0,0,20.33,76.72,1.47,42.86
441,,Pablo Hervías,0.08,0,14.85,83.94,4.77,58.33
442,,Josep Señé,0,0,28.67,82.03,5.67,51.25
443,,Bruno González,0.08,0.08,27.58,87.61,0.83,32.35
444,,Juan Antonio Ros,0.04,0,16.04,77.92,0.88,47.76
445,,Roberto Soldado,0.08,0.04,9,77.33,2.36,60
446,,Dani Escriche,0.13,0.09,10.06,64.6,2.69,45.45
447,,Gonzalo Escobar,0.04,0,25.3,70.45,3.22,34.51
448,,Luis Muñoz,0.03,0.03,19.47,82.02,4.17,49.15
449,,Gaizka Larrazabal,0.15,0.03,19.88,75.76,4.27,37.74
450,,Darío Poveda,0,0.03,9.91,72.48,3.15,45
451,,Abraham Rando,0,0,42.83,86.58,2.08,50
452,,Javier Alonso,0,0,17.89,85.4,2.39,75
453,,Juan Narváez,0,0,12.13,82.97,4.2,36.36
454,,Javi Martínez,0,0,9.84,75.4,2.21,37.5
455,,Dani Queipo,0.03,0,15.1,75.43,3.97,42.11
456,,Manolo Reina,0,0,27.38,71.07,0.92,37.04
457,,Miguel de la Fuente,0.15,0.12,10.12,68.26,3.73,66.67
458,,Cedric Omoigui,0,0.13,4,53.13,0.88,100
459,,Marcos Mauro,0,0,14.5,78.45,0.75,41.67
460,,David Goldar,0,0,39.31,80.18,2.45,36.05
461,,Genaro,0,0,21.95,77.46,3.26,53.7
462,,Patrick Soko,0.14,0.09,10.05,61.09,2.82,28.57
463,,Mourad El Ghezouani,0.09,0,8.2,67.6,2.26,0
464,,Andy Kawaya,0.14,0.14,2.86,75,0.71,0
465,,Jonathan Silva,0.08,0,17.67,70.75,2.5,18.92
466,,Rubén Martínez,0,0,8.46,76.36,3,50
467,,Raúl Parra,0.05,0,22.95,70.18,4.58,40.48
468,,Enric Franquesa,0,0,20.54,79.92,4.38,35.29
469,,Fran Álvarez,0.04,0.04,11.38,79.05,2.58,42.31
470,,Jordan Carrillo,0,0,11.9,84.4,4.05,52.94
471,,Loren Morón,0,0,6.73,71.62,2,33.33
472,,José Menargues,0.09,0.09,25.27,66.91,4.55,17.54
473,,Álvaro Vadillo,0.09,0.09,12.27,77.04,5.14,14.29
474,,Jaume Cuéllar,0.13,0.11,9.05,64.24,2.45,50
475,,Jaime Romero,0.17,0,8.17,75.51,3.17,50
476,,Diego Mariño,0.06,0.06,25.59,67.82,0.82,44.22
477,,Javier Serrano,0,0,22.38,83.43,3.04,59.04
478,,Rober Ibáñez,0,0,9.5,82.02,3,44.44
479,,Marco Sangalli,0.04,0.04,17.52,80.37,4.72,46.15
480,,Yvan Neyou,0,0.05,23.38,86.76,4.48,42.11
481,,Suleiman Camara,0,0.05,9.49,79.49,2.92,46.67
482,,Javier Muñoz,0.08,0.05,31.89,81.86,8.22,51.52
483,,Alex Balboa,0,0,5.82,73.44,0.64,10
484,,Ignacio Martín,0,0,20.06,88.47,3.44,67.57
485,,Arvin Appiah,0.05,0.05,7.19,88.74,3.24,100
486,,Samuel Shashoua,0,0.08,16.46,88.32,9.15,66.67
487,,Miguel Villar Miki,0.07,0.07,11.47,70.93,2.33,21.43
488,,Gerard Valentín,0.18,0.11,8.89,63.31,2.05,57.89
489,,Álex Forés,0.03,0.03,5.03,62.73,1.41,71.43
490,,José Corpas,0.05,0.05,18.51,75.63,5.63,46.43
491,,Teto,0.03,0,12.92,80.86,3.28,50
492,,Leonardo Sequeira,0,0,4.5,55.56,1.5,33.33
493,,Taichi Hara,0,0,5.93,60.67,1.6,50
494,,Arturo Molina Tornero,0,0,9.41,84.06,2.5,36.36
495,,Marcelo Flores,0.23,0.08,13.08,75.29,3.46,53.85
496,,Heriberto Tavares,0.11,0.05,6,60.53,1.26,33.33
497,,Bilal Ouacharaf,0,0,20,80,1,0
498,,Dorian Hanza,0,0,2,50,0,0
499,,Daniel Requena,0,0,7,57.14,0,0
500,,Ethyan González,0,0,2,100,2,0
501,,Carlos Sánchez,0,0,42,76.19,6,0
502,,Juan Aspra,0,0,2,0,0,0
503,,Lumor Agbenyenu,0,0,20,72.5,3,50
504,,Kuki Zalazar,0,0,13,69.23,2.5,0
505,,Ayoub Jabbari,0,0,2,33.33,0.33,0
506,,Pepe Sánchez,0,0,9.33,53.57,1,14.29
507,,Miguelón,0.17,0,17,73.53,3.17,30
508,,Alex Valle,0,0,29.57,90.34,6.86,71.43
509,,Jordi Calavera,0.05,0,15.4,73.05,3.15,45.28
510,,Pablo Larrea,0,0,21.19,89.66,2.81,57.78
511,,El Hacen,0,0,12.09,70.54,2.28,37.25
512,,Aitor Buñuel,0.04,0,18.16,70.48,4.16,30
513,,Manu García,0,0,9.56,75.73,1.68,43.33
514,,Carlos Romero,0.04,0.08,20.71,78.67,3.92,39.62
515,,Pablo Vázquez,0.11,0.11,58.22,85.97,2.28,56.25
516,,Raúl Moro,0.06,0.06,7.81,72,2.31,37.5
517,,Dani Jiménez,0,0,25,70,0.9,42.28
518,,Sergio Ruiz Alonso,0.05,0.05,25.37,86.31,4.42,64.52
519,,Neyder Lozano,0,0,20.78,78.07,1.89,48.89
520,,Juan Carlos Arana,0,0,3.29,67.86,1.12,50
521,,Antonio Blanco,0,0,34,78.2,6.53,53.66
522,,Nikita Iosifov,0,0,3.92,78.43,0.85,0
523,,David Vicente,0.11,0,9.89,83.15,2.78,28.57
524,,Miguel Angel Leal,0.03,0.07,24.97,76.77,4.37,38.24
525,,Matías Arezo,0,0,3.89,57.14,0.67,0
526,,Kevin Appin,0.06,0.09,18.4,70.34,4.6,40.79
527,,José Marsà,0.08,0.08,42.31,89.27,4.85,52.46
528,,Nacho Castillo,0,0,3.5,61.9,0.5,50
529,,Wilfrid Kaptoum,0,0,21.82,92.92,4.55,44.44
530,,Víctor Campuzano,0.05,0,6.45,68.22,1.8,50
531,,Juan Artola,0.03,0,6.38,66.18,1.38,11.11
532,,Yacine Qasmi,0.03,0,4.38,66.14,1.14,0
533,,Javi Jiménez,0.15,0.04,32.92,78.27,6.35,35.44
534,,Mangel,0,0,15,76,2.53,38.1
535,,Aboubakary Kanté,0,0,4.35,71.11,1.13,100
536,,Shon Weissman,0.08,0,8.85,65.22,2.46,100
537,,Álejandro Cantero,0.03,0.06,9.06,70.35,2.4,34.78
538,,Pablo Valcarce,0.16,0.08,9.65,71.71,2.95,68.42
539,,Fausto Grillo,0,0,31.18,64.53,2.29,24.22
540,,Javi Mier,0,0,13.9,77.7,3.1,57.14
541,,Miguel Puche,0.03,0,5.03,65.19,1.53,50
542,,Saúl Berjón,0,0.11,8,68.06,1.78,62.5
543,,Álvaro Sanz Catalán,0.07,0.07,27.33,90.24,5.33,84
544,,Daniel Selma,0,0,0.8,75,0.2,0
545,,Rober González,0.11,0.07,10.29,76.39,3.21,52.63
546,,Uroš Đurđević,0.06,0.03,8.09,63.71,2.13,36.36
547,,Francisco Grima,0,0,22.32,72.88,3.11,31.25
548,,Charly Musonda Jr,0.12,0,8,86.76,3.35,100
549,,Alejandro Díez Salomón,0.06,0,15.12,72.37,2.06,42.42
550,,Pablo Tomeo,0,0,15.11,70.38,2.42,34.09
551,,Roger Brugué,0,0,12.65,75.89,4.45,36.36
552,,Xeber Alkain,0.06,0,12.74,68.86,3.81,35.9
553,,Gonzalo Melero,0,0,20.5,80.49,4.5,100
554,,Adri López,0,0,30,55,1,18.75
555,,Diego Aznar,0,0,0.5,100,0.5,0
556,,Piotr Parzyszek,0,0,4.11,54.05,1,0
557,,Armando Shashoua,0,0,18.7,87.7,5.4,50
558,,Aleksandar Pantić,0,0,21.1,75.36,1.1,35.9
559,,Dani Morer,0,0,33.42,87.53,7.67,42.42
560,,Isma Ruiz,0,0,23.44,82.13,2.56,50
561,,Pol Valentín,0.14,0.09,12.86,72.44,2.14,26.19
562,,Orest Lebedenko,0,0,10.42,73.6,0.92,31.25
563,,Marc Fernandez Gracia,0.17,0,11.92,79.72,3.67,50
564,,Fausto Tienza,0,0,17.15,74.44,2.65,40.28
565,,Sabit Abdulai,0,0.05,18.89,84.12,2.05,59.26
566,,Kaxe,0,0,3.77,61.22,0.85,50
567,,Thiago Ojeda,0,0,11.64,76.07,2.36,66.67
568,,Javi López,0,0,16.57,74.25,3.6,39.24
569,,Óscar Arribas Pasero,0,0,5.3,69.81,1.8,0
570,,Javi Llabrés,0.07,0,8.07,70.8,1.57,16.67
571,,Eladio Zorrilla Jiménez,0.05,0,10.86,71.93,2.52,55
572,,Dani Barrio,0,0,25,57.33,1.67,45.76
573,,Zé Carlos,0,0,25.5,75.82,4.17,42.11
574,,Víctor Laguardia,0,0,17.64,72.87,1,30.77
575,,Sekou Gassama,0.06,0.06,9.19,56.46,2,0
576,,Oscar Ureña,0.2,0.2,7.9,75.95,2.2,0
577,,Juan Muñoz,0,0.03,8.61,70.79,1.9,36.36
578,,Castrín,0,0,20.71,82.07,0.71,31.82
579,,Alassán Gutiérrez,0,0,2,62.5,0.75,0
580,,Ignacio Jeraldino,0,0,10.13,61.73,1.5,33.33
581,,Sergio Santos,0.17,0,9.33,76.79,1.83,50
582,,Simón Moreno,0,0,6.33,78.95,1.67,66.67
583,,Marko Šćepović,0,0,4,60.71,1,100
584,,Alberto Soro,0.13,0,10.07,79.47,3.8,83.33
585,,Ángel Baena,0.06,0.06,7.2,65.87,1.63,42.11
586,,Masca,0,0,3.33,50,0.89,50
587,,Juan Hernández García,0.04,0,3.69,76.04,1.58,50
588,,Loren Zúñiga,0,0,4.83,63.06,1.26,50
589,,Lukáš Juliš,0,0.08,6.85,74.16,2.08,50
590,,Žiga Frelih,0,0,28,50,1,35
591,,Marc Tenas,0,0,2,50,1,0
592,,Joselu,0,0,2,50,0,0
593,,Mario Sesé,0,0,7,42.86,1,0
594,,Carlos Gimenez,0,0,12,83.33,1,50
595,,Diego Murillo,0,0,5,60,0,0
596,,Pablo Bobadilla,0,0,2,100,0,0
597,,Marcos Trabanco,0,0,25,80,3,0
598,,Enol Rodríguez,0,0,12,58.33,3,0
599,,Andres Palacios,0,0,4,0,0,0
600,,Raúl Torrente,0,0,9.5,89.47,2,100
601,,Ale García,0,0,0,0,0,0
602,,Eusebio Monzó,0,0,5.5,81.82,0.5,66.67
603,,Abdallahi Mahmoud,0,0,1.67,60,0.67,0
604,,Hugo Anglada,0,0,31.67,81.05,0.67,54.17
605,,Jesús Fernández,0,0,28.75,83.04,1.25,46.81
606,,Alfon González,0,0,5.13,46.34,0.75,0
607,,Jofre,0,0,4.78,66.67,1.78,40
608,,Angel Troncho,0.07,0,5.64,65.82,1.79,42.86
609,,Uroš Milovanović,0.08,0,6,65.28,1.17,100
610,,Cesar Rodriguez,0,0,4,81.25,1.5,0
611,,David Rodríguez Ramos,0,0,3.25,76.92,0.25,50
612,,Radosav Petrović,0,0,12.67,85.09,1.22,33.33
613,,Franchu,0,0,8.56,77.49,2.96,44.44
614,,Famara Diédhiou,0,0,5.4,40.74,0.9,0
615,,Marco Camus,0,0,6.65,67.67,1.65,22.22
616,,Samuel Mráz,0,0,4.36,62.5,0.64,25
617,,Pau Sans,0,0,2.71,57.89,0.71,0
618,,Florin Andone,0,0,3.47,81.82,0.95,50
619,,Djakaria Barro,0,0,11.5,91.3,2.5,100
620,,Liberman Torres,0,0,14.75,93.22,1.25,0
621,,Manu Rico,0,0,7,67.86,2.25,0
622,,Dani González,0,0,2.4,25,0,0
623,,Marc Martínez,0,0,22,85.06,0.29,55.1
624,,Leandro Antonetti,0,0,5.4,48.15,0.2,0
625,,Makhtar Gueye,0.05,0,4.77,55.24,1.23,75
626,,Thierno Barry,0,0,0,0,0,0
627,,Jairo Quinteros,0,0,7,71.43,0,0
628,,David Arguelles,0,0,3,100,1,100
629,,Edgar Alcaniz,0,0,8,75,3,100
630,,Sergio Navarro,0,0,2.67,50,0.33,0
631,,Axel Bamba,0,0,16.43,79.13,1.43,41.18
632,,Vitolo,0.13,0,9.5,82.89,4.38,0
633,,Aldair,0,0,12.25,83.67,2.88,20
634,,Alejandro Gálvez,0,0,25.13,81.09,1.38,32.14
635,,Juan Villar,0,0,3.14,54.55,0.71,100
636,,Joaquin Panichelli,0,0,2,100,1,0
637,,Juan Durán,0,0,8.5,76.47,2.5,0
638,,Alejandro Domingo,0,0,7.67,82.61,1.67,100
639,,Gui,0.08,0.08,12.38,78.26,2.54,36.36
640,,Iker Goujón,0,0,2,0,0,0
641,,Salifo Caropitche,0,0,0,0,0,0
642,,Xairo Soto,0,0,3,66.67,0,0
643,,Lalo Aguilar,0,0,4,87.5,0.5,100
644,,Adrian Sanmartin,0,0,2.5,20,0,0
645,,Tomás Alarcón,0,0,24.83,84.23,4.08,58.14
646,,Rafa Rodriguez,0,0,8,100,1,100
647,,Leonel Miguel,0,0,7,78.57,0.5,0
648,,Raúl Arias,0,0,2,100,1,0
649,,Daniel Lasure,0,0,12.33,78.38,2.67,66.67
650,,Emmanuel Attipoe,0,0,4,100,1,0
651,,Alejandro Ramos,0,0,3,33.33,1,0
652,,Víctor Olmo,0,0,15.33,67.39,0.67,0
653,,Farru,0,0,28.25,88.5,2.25,20
654,,Dani Clavijo,0,0,26,80.77,2,0
655,,Sergi García,0,0,2,50,1,0
656,,Guillermo De Amores,0,0,5,80,1,50
657,,Andres Caro,0,0,11,45.45,0,16.67
658,,Iker Alday,0,0,0,0,0,0
659,,Jorge Delgado,0,0,0,0,0,0
660,,Hugo Redón,0,0,4,100,0,0
661,,Ignacio Pais,0,0,1,100,0,100
662,,Karim Chaban,0.5,0,3.5,57.14,0.5,0
663,,Javi López-Pinto,0,0,2,25,0,0
