#,Team,Name,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %
406,,Gabriel Xavier,0.27,0.08,13.08,80.29,4.96,57.14
407,,Ryotaro Araki,0.08,0.08,16.62,75.46,5.77,40
408,,Keita Yamashita,0,0,4.07,70.49,1.27,0
409,,Tatsuki Seko,0,0,17.69,82.17,4.62,46.88
410,,Yuto Nagatomo,0,0,37.53,81.62,5.93,39.84
411,,Shota Kobayashi,0,0,20.17,73.55,4.33,25
412,,Ko Yanagisawa,0.08,0,19.38,68.65,4.08,21.21
413,,Supachok Sarachart,0.14,0.29,6.86,85.42,3.86,0
414,,Origbaajo Ismaila,0,0,4.3,67.44,1.5,25
415,,Kashif Bangnagande,0.06,0.12,35.12,81.41,5.41,47.22
416,,Ezequiel,0.11,0,10.89,79.59,4.11,0
417,,Takahiro Sekine,0.13,0.03,17.93,72.3,4.67,47.5
418,,Shinji Ono,0,0,8,75,1,0
419,,Shuto Nakano,0,0,9,77.78,0,0
420,,Talla Ndao,0,0,4,50,1,0
421,,Manato Shinada,0,0,11.5,91.3,1,66.67
422,,Manabu Saito,0,0,4.33,76.92,2.33,0
423,,Yuji Kajikawa,0,0,25,64,1,42.55
424,,Keisuke Shimizu,0,0,13,82.05,0.67,56.25
425,,Kohei Tezuka,0,0,14.25,82.46,3.25,70
426,,Hisashi Jogo,0,0,7.83,87.23,2.17,60
427,,Jiro Nakamura,0.11,0,13.78,75.81,4.44,50
428,,Yago Pikachu,0.08,0,14,82.74,3.25,30.77
429,,Yuya Asano,0,0,14.25,76.61,4.67,55.56
430,,Kyohei Noborizato,0,0,34.75,80.82,8.08,43.75
431,,Yuki Honda,0,0,19.4,68.38,3.93,39.62
432,,Yuto Iwasaki,0,0.03,23.28,75.57,8.97,23.26
433,,Alex Schalk,0.08,0,13,76.92,4.5,37.5
434,,Benjamin Kololli,0.05,0.05,7.3,67.81,1.75,57.14
435,,Shunta Araki,0.08,0,8.33,76,2.75,62.5
436,,Rodrigo Angelotti,0,0,8.62,70.54,1.85,33.33
437,,Daiki Watari,0,0,7.45,74.39,2.09,40
438,,Yutaka Yoshida,0,0,23.2,75,4.8,48.98
439,,Daiki Ogawa,0,0,30.73,84.02,5.45,48.89
440,,Kennedy Mikuni,0,0,13.4,67.16,1.8,50
441,,Daigo Nishi,0.08,0,20.38,84.91,4.46,35.71
442,,Katsuhiro Nakayama,0,0,18.47,73.79,5.05,45
443,,Yuta Fujiwara,0,0,2.63,85.71,1,0
444,,Bueno,0.14,0.14,16.71,56.41,0.71,24.32
445,,Yutaro Oda,0.1,0.05,7.81,84.15,3,33.33
446,,Ryo Nagai,0,0,5.38,65.12,1.88,0
447,,Akira Silvano Disaro,0,0,7,80.95,2,50
448,,Noriaki Fujimoto,0,0,4.67,71.43,0.67,0
449,,Masatoshi Mihara,0,0,10,70,2.5,40
450,,Milan Tučič,0.07,0,7.71,67.59,1.71,33.33
451,,Sota Kitano,0,0,7.74,61.22,2.26,22.22
452,,Akito Suzuki,0,0,9.5,63.16,1.5,0
453,,Taishi Semba,0,0,16,68.75,5,33.33
454,,Hayato Fukushima,0,0,21.25,67.06,1.75,46.15
455,,Takahiro Iida,0,0,19.83,76.47,3.83,18.18
456,,Lincoln,0,0,13.63,72.48,4.25,100
457,,Naldo,0.11,0,6.67,68.33,1.89,60
458,,Douglas,0,0,7.29,82.35,1.14,100
459,,Kazuma Nagai,0,0,13.8,60.14,3.5,21.43
460,,Takeshi Kanamori,0,0.04,7.46,66.49,3.15,22.73
461,,Pieros Sotiriou,0,0,7.57,73.58,1.86,0
462,,Ryonosuke Kabayama,0.14,0,5.29,86.49,2.57,0
463,,Takeru Kishimoto,0,0.1,8.5,75.29,1.7,42.86
464,,Kohei Okuno,0,0.04,25.63,77.89,4,29.03
465,,Kyo Sato,0,0,14.5,77.24,4.1,23.53
466,,Daigo Araki,0.07,0,13.73,67.96,3.07,12.5
467,,Bryan Linssen,0.67,0.33,10.67,53.13,2.67,33.33
468,,Taichi Fukui,0,0,2,50,1,0
469,,Nelson Ishiwatari,0,0,37,97.3,1,0
470,,Naoki Hayashi,0,0,3,100,2,0
471,,Yoshiki Narahara,0,0,8,75,4,0
472,,Hiromu Tanaka,0,0,10,80,2,0
473,,Kensuke Fujiwara,0,0,8,87.5,2,50
474,,Kazuki Tanaka,0,0,3,0,0,0
475,,Yuya Oki,0,0,25.5,60.78,0.5,37.5
476,,Yohei Takeda,0,0,22,61.36,0.5,26.09
477,,Ibrahim Junior Kuribara,0,0,1.5,33.33,0.5,0
478,,Yutaro Hakamata,0,0,10,70,1,50
479,,Geon-woo Park,0,0,2.5,100,0.5,0
480,,Ryo Tanada,0,0,4.75,73.68,1.5,100
481,,Kaito Yasui,0,0,10.33,87.1,1.5,33.33
482,,Toya Nakamura,0,0,17.17,76.7,2.17,35
483,,Yuta Goke,0,0,8.33,74.67,2,54.55
484,,Hiroki Fujiharu,0,0,20.11,74.31,4.33,40.48
485,,Yugo Masukake,0,0,3.2,68.75,1,0
486,,Yudai Kimura,0,0,7.57,73.58,2.29,100
487,,Daigo Takahashi,0,0,9.67,75.86,2.33,30
488,,Kenta Tanno,0,0,22.75,47.25,0.75,32.86
489,,Taro Sugimoto,0,0,11.5,84.78,5.25,0
490,,Harumi Minamino,0,0,3.5,71.43,1,0
491,,Yuya Nakasaka,0,0,19.38,86.45,6.25,100
492,,Mu Kanazaki,0,0.14,4,85.71,1.14,66.67
493,,Jelani Reshaun Sumiyoshi,0,0,25.25,76.24,0.63,30.77
494,,Ryotaro Ishida,0,0,7.13,77.19,1.88,33.33
495,,Se-jong Ju,0.2,0.2,15.6,71.79,2.6,41.18
496,,Makoto Okazaki,0,0,31.4,87.9,1.6,52.38
497,,Ko Matsubara,0.13,0.13,8.13,80,1.5,25
498,,Zion Suzuki,0,0,35.5,80.28,0.5,50
499,,Ryunosuke Sagara,0,0,2,75,1.5,100
500,,John Mary,0,0,4.56,70.73,0.89,0
501,,Yuta Kumamoto,0,0,19.4,62.89,2.8,26.47
502,,Akinari Kawazura,0,0,38,78.95,4,50
503,,Dudu,0,0,6,83.33,1,0
504,,Yuya Tsuboi,0,0,39.5,68.35,3.5,50.98
505,,Naoki Wako,0,0,4.5,66.67,0.5,0
506,,Yuta Someya,0,0,33.5,83.58,2,37.5
507,,Takumi Tsuchiya,0,0,23,60.87,3,30
508,,Hidemasa Koda,0,0,5.57,71.79,2.14,100
509,,Goro Kawanami,0,0,31,48.39,0,36
510,,Taichi Kato,0,0,41,48.78,2,32.26
511,,Sere Matsumura,0,0,3,66.67,0,0
512,,Dai Hirase,0,0,6,83.33,1,100
513,,Akira Ibayashi,0.25,0,36.75,87.76,1.75,56
514,,Kodai Minoda,0,0,11,36.36,2,0
515,,Koki Otani,0,0,31,73.39,0.25,42.31
516,,Kojiro Nakano,0,0,29.5,84.18,1,51.79
517,,Naoto Misawa,0,0,37,67.57,4,0
518,,Takuo Okubo,0,0,34,73.53,0.5,33.33
519,,Yuta Imazu,0.2,0,19.2,86.46,2.2,63.64
520,,Yamato Wakatsuki,0,0,2,50,1,0
521,,Joan Oumari,0,0,0,0,0,0
522,,Haruki Yoshida,0,0,0,0,0,0
